cell_id,sub_idx,target,target_idx,component,p_from,p_to,p_e95,p_e144,p_e154,delta_prob_segment,delta_prob_e154_minus_e95,delta_prob_e144_minus_e95,delta_prob_e154_minus_e144,delta_y1,delta_y0,support_label,support_y_for_e154,support_y_for_e144,support_delta,adverse_delta,flip_benefit,segment_better_if_y1,segment_better_if_y0,moves_prob_up,moves_prob_down,is_inherited_e144_cell,is_e154_extra_cell,hidden_block_id,subject_id,lifelog_date,sleep_date,global_pos,subject_pos,subject_phase,dow,is_weekend,block_n_rows,block_len_bin,pos_in_block,pos_frac,edge_distance,pos_bin,block_start,block_end,context_type,has_prev_train,has_next_train,prev_gap_pos,next_gap_pos,prev_gap_days,next_gap_days,edge_like,flip_rank,segment_id,unique_cell_idx,unique_cell_count,global_prior_y1,subject_prior_y1,subject_train_count,prev_y,next_y,has_prev_label,has_next_label,both_flanks,prev_only,next_only,flank_conflict,flank_agree,min_flank_gap_days,p_y1_global,support_probability_global,expected_delta_global,p_y1_subject,support_probability_subject,expected_delta_subject,p_y1_prev_beta,support_probability_prev_beta,expected_delta_prev_beta,p_y1_next_beta,support_probability_next_beta,expected_delta_next_beta,p_y1_nearest_beta,support_probability_nearest_beta,expected_delta_nearest_beta,p_y1_both_equal_beta,support_probability_both_equal_beta,expected_delta_both_equal_beta,p_y1_both_distance_beta,support_probability_both_distance_beta,expected_delta_both_distance_beta,p_y1_edge_endpoint_beta,support_probability_edge_endpoint_beta,expected_delta_edge_endpoint_beta,p_y1_nearest_hard085,support_probability_nearest_hard085,expected_delta_nearest_hard085,p_y1_conflict_flat,support_probability_conflict_flat,expected_delta_conflict_flat,hard_support_global,hard_support_subject,hard_support_prev_beta,hard_support_next_beta,hard_support_nearest_beta,hard_support_both_equal_beta,hard_support_both_distance_beta,hard_support_edge_endpoint_beta,hard_support_nearest_hard085,hard_support_conflict_flat
59:S3,59,S3,5,e154_adjustment_on_e144_body,0.4733744443514733,0.4737647518253845,0.4726266314057794,0.4733744443514733,0.4737647518253845,0.0003903074739112222,0.0011381204196051486,0.0007478129456939264,0.0003903074739112222,-0.0008241819102842163,0.0007414227794850792,1,1,1,-0.0008241819102842163,0.0007414227794850792,0.0015656046897692955,True,False,True,False,True,False,id03_b2,id03,2024-08-16,2024-08-17,170,22,0.41509433962264153,4,0,11,11-16,0,0.0,0,left_edge,2024-08-16,2024-08-28,between_train_runs,True,True,1.0,11.0,1.0,13.0,True,265,157,246,294,0.6622222222222223,0.48484848484848486,33,1.0,1.0,True,True,True,False,False,False,True,1.0,0.6622222222222223,0.6622222222222223,-0.0002953554372954766,0.48484848484848486,0.48484848484848486,-1.7658282221245925e-05,0.6565656565656566,0.6565656565656566,-0.00028649949157556943,0.5039281705948372,0.5039281705948372,-4.7529527705059485e-05,0.6565656565656566,0.6565656565656566,-0.00028649949157556943,0.7424242424242424,0.7424242424242424,-0.000420920096252731,0.6651515151515152,0.6651515151515152,-0.0002999415520432855,0.6565656565656566,0.6565656565656566,-0.00028649949157556943,0.85,0.85,-0.0005893412068188219,0.6651515151515152,0.6651515151515152,-0.0002999415520432855,True,False,True,True,True,True,True,True,True,True
60:Q1,60,Q1,0,e154_extra_body,0.9071420111523504,0.907220943941788,0.9071420111523504,0.9071420111523504,0.907220943941788,7.89327894376024e-05,7.89327894376024e-05,0.0,7.89327894376024e-05,-8.70088195592672e-05,0.0008503991671973132,1,1,1,-8.70088195592672e-05,0.0008503991671973132,0.0009374079867565804,True,False,True,False,False,True,id03_b2,id03,2024-08-17,2024-08-18,171,23,0.4339622641509434,5,1,11,11-16,1,0.1,1,near_edge,2024-08-16,2024-08-28,between_train_runs,True,True,2.0,10.0,2.0,12.0,True,367,158,248,294,0.4955555555555556,0.8484848484848485,33,1.0,1.0,True,True,True,False,False,False,True,2.0,0.4955555555555556,0.4955555555555556,0.00038586143153794116,0.8484848484848485,0.8484848484848485,5.502269358566922e-05,0.8787878787878789,0.8787878787878789,2.661639095668184e-05,0.8545454545454545,0.8545454545454545,4.934143305987182e-05,0.8989898989898991,0.8989898989898991,7.678855870690295e-06,0.9242424242424243,0.9242424242424243,-1.5993062986799052e-05,0.8826979472140762,0.8826979472140762,2.2951061585199726e-05,0.8989898989898991,0.8989898989898991,7.678855870690295e-06,0.85,0.85,5.360237845421987e-05,0.8826979472140762,0.8826979472140762,2.2951061585199726e-05,False,True,True,True,True,True,True,True,True,True
60:S3,60,S3,5,inherited_e144_body,0.5076906713860824,0.5026912519829773,0.5076906713860824,0.5026912519829773,0.5024660904282018,-0.00499941940310511,-0.005224580957880587,-0.00499941940310511,-0.00022516155477547706,0.009896179036166575,-0.010103820963833221,0,0,0,-0.010103820963833221,0.009896179036166575,0.019999999999999796,False,True,False,True,True,False,id03_b2,id03,2024-08-17,2024-08-18,171,23,0.4339622641509434,5,1,11,11-16,1,0.1,1,near_edge,2024-08-16,2024-08-28,between_train_runs,True,True,2.0,10.0,2.0,12.0,True,104,159,249,294,0.6622222222222223,0.48484848484848486,33,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.33777777777777773,0.0031406234806110886,0.48484848484848486,0.5151515151515151,-0.00040685126686362295,0.5878787878787879,0.4121212121212121,0.0016537547937424167,0.5054545454545454,0.4945454545454546,5.269945257582731e-06,0.6565656565656566,0.3434343434343434,0.003027492167479776,0.7424242424242424,0.25757575757575757,0.004744663884651475,0.6011730205278593,0.39882697947214074,0.001919639446723841,0.6565656565656566,0.3434343434343434,0.003027492167479776,0.85,0.15000000000000002,0.006896179036166605,0.6011730205278593,0.39882697947214074,0.001919639446723841,False,True,False,False,False,False,False,False,False,False
60:S3,60,S3,5,e154_adjustment_on_e144_body,0.5026912519829773,0.5024660904282018,0.5076906713860824,0.5026912519829773,0.5024660904282018,-0.00022516155477547706,-0.005224580957880587,-0.00499941940310511,-0.00022516155477547706,0.0004480125628918419,-0.00045265762762081163,0,0,0,-0.00045265762762081163,0.0004480125628918419,0.0009006701905126535,False,True,False,True,True,False,id03_b2,id03,2024-08-17,2024-08-18,171,23,0.4339622641509434,5,1,11,11-16,1,0.1,1,near_edge,2024-08-16,2024-08-28,between_train_runs,True,True,2.0,10.0,2.0,12.0,True,372,160,249,294,0.6622222222222223,0.48484848484848486,33,1.0,1.0,True,True,True,False,False,False,True,2.0,0.6622222222222223,0.33777777777777773,0.00014378618742979005,0.48484848484848486,0.5151515151515151,-1.5969050402555348e-05,0.5878787878787879,0.4121212121212121,7.682727225632408e-05,0.5054545454545454,0.4945454545454546,2.5902141292204455e-06,0.6565656565656566,0.3434343434343434,0.00013869148736224375,0.7424242424242424,0.25757575757575757,0.0002160217562446433,0.6011730205278593,0.39882697947214074,8.880099130908272e-05,0.6565656565656566,0.3434343434343434,0.00013869148736224375,0.85,0.15000000000000002,0.00031291203431494383,0.6011730205278593,0.39882697947214074,8.880099130908272e-05,False,True,False,False,False,False,False,False,False,False
60:S4,60,S4,6,inherited_e144_body,0.1367937384348343,0.1391725634552442,0.1367937384348343,0.1391725634552442,0.1392296060556672,0.002378825020409897,0.0024358676208328933,0.002378825020409897,5.704260042299625e-05,-0.01724039439291114,0.0027596056070878505,1,1,1,-0.01724039439291114,0.0027596056070878505,0.01999999999999899,True,False,True,False,True,False,id03_b2,id03,2024-08-17,2024-08-18,171,23,0.4339622641509434,5,1,11,11-16,1,0.1,1,near_edge,2024-08-16,2024-08-28,between_train_runs,True,True,2.0,10.0,2.0,12.0,True,153,161,250,294,0.56,0.15151515151515152,33,0.0,0.0,True,True,True,False,False,False,True,2.0,0.56,0.56,-0.008440394392911586,0.15151515151515152,0.15151515151515152,-0.0002706974232150271,0.12121212121212122,0.12121212121212122,0.0003353631828455486,0.14545454545454545,0.14545454545454545,-0.0001494853020029118,0.10101010101010101,0.10101010101010101,0.0007394035868859325,0.07575757575757576,0.07575757575757576,0.0012444540919364115,0.11730205278592375,0.11730205278592375,0.0004135645513694943,0.10101010101010101,0.10101010101010101,0.0007394035868859325,0.15,0.15,-0.0002403943929119982,0.11730205278592375,0.11730205278592375,0.0004135645513694943,True,False,False,False,False,False,False,False,False,False
60:S4,60,S4,6,e154_adjustment_on_e144_body,0.1391725634552442,0.1392296060556672,0.1367937384348343,0.1391725634552442,0.1392296060556672,5.704260042299625e-05,0.0024358676208328933,0.002378825020409897,5.704260042299625e-05,-0.0004097856085061302,6.626704499007596e-05,1,1,1,-0.0004097856085061302,6.626704499007596e-05,0.0004760526534962062,True,False,True,False,True,False,id03_b2,id03,2024-08-17,2024-08-18,171,23,0.4339622641509434,5,1,11,11-16,1,0.1,1,near_edge,2024-08-16,2024-08-28,between_train_runs,True,True,2.0,10.0,2.0,12.0,True,419,162,250,294,0.56,0.15151515151515152,33,0.0,0.0,True,True,True,False,False,False,True,2.0,0.56,0.56,-0.0002003224409677995,0.15151515151515152,0.15151515151515152,-5.862144933591637e-06,0.12121212121212122,0.12121212121212122,8.563693051141879e-06,0.14545454545454545,0.14545454545454545,-2.9769773366449364e-06,0.10101010101010101,0.10101010101010101,1.818091837429756e-05,0.07575757575757576,0.07575757575757576,3.0202450028242163e-05,0.11730205278592375,0.11730205278592375,1.0425091500784918e-05,0.10101010101010101,0.10101010101010101,1.818091837429756e-05,0.15,0.15,-5.140853034354967e-06,0.11730205278592375,0.11730205278592375,1.0425091500784918e-05,True,False,False,False,False,False,False,False,False,False
61:Q1,61,Q1,0,inherited_e144_body,0.7649010644531388,0.7684785401831956,0.7649010644531388,0.7684785401831956,0.7682707541360724,0.003577475730056845,0.0033696896829336076,0.003577475730056845,-0.00020778604712323734,-0.004666140348064063,0.015333859651935455,1,1,1,-0.004666140348064063,0.015333859651935455,0.019999999999999518,True,False,True,False,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,140,163,251,294,0.4955555555555556,0.8484848484848485,33,1.0,1.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.4955555555555556,0.005422748540824583,0.8484848484848485,0.8484848484848485,-0.0016358373177611059,0.8701298701298701,0.8701298701298701,-0.0020687377506615275,0.855072463768116,0.855072463768116,-0.001767589623426452,0.8989898989898991,0.8989898989898991,-0.0026459383278620934,0.9242424242424243,0.9242424242424243,-0.0031509888329125857,0.8749999999999999,0.8749999999999999,-0.0021661403480641205,0.8989898989898991,0.8989898989898991,-0.0026459383278620934,0.85,0.85,-0.0016661403480641344,0.8749999999999999,0.8749999999999999,-0.0021661403480641205,False,True,True,True,True,True,True,True,True,True
61:Q1,61,Q1,0,e154_adjustment_on_e144_body,0.7684785401831956,0.7682707541360724,0.7649010644531388,0.7684785401831956,0.7682707541360724,-0.00020778604712323734,0.0033696896829336076,0.003577475730056845,-0.00020778604712323734,0.0002704228323482383,-0.000897078227878989,0,0,0,-0.000897078227878989,0.0002704228323482383,0.0011675010602272273,False,True,False,True,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,293,164,251,294,0.4955555555555556,0.8484848484848485,33,1.0,1.0,True,True,True,False,False,False,True,3.0,0.4955555555555556,0.5044444444444445,-0.00031851659136638536,0.8484848484848485,0.1515151515151515,9.352873231380994e-05,0.8701298701298701,0.1298701298701299,0.00011879931803301389,0.855072463768116,0.14492753623188404,0.00010121978014139375,0.8989898989898991,0.10101010101010088,0.00015249343232528616,0.9242424242424243,0.07575757575757569,0.00018197578233102415,0.8749999999999999,0.1250000000000001,0.00012448519981983475,0.8989898989898991,0.10101010101010088,0.00015249343232528616,0.85,0.15000000000000002,9.529767331415415e-05,0.8749999999999999,0.1250000000000001,0.00012448519981983475,True,False,False,False,False,False,False,False,False,False
61:Q3,61,Q3,2,inherited_e144_body,0.7883232323981066,0.7849665940758936,0.7883232323981066,0.7849665940758936,0.7851635957322662,-0.0033566383222130014,-0.003159636665840404,-0.0033566383222130014,0.00019700165637259737,0.004267037590606315,-0.01573296240939359,0,0,0,-0.01573296240939359,0.004267037590606315,0.019999999999999907,False,True,False,True,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,84,165,252,294,0.6,0.7272727272727273,33,1.0,0.0,True,True,True,False,False,True,False,3.0,0.6,0.4,-0.003732962409393648,0.7272727272727273,0.2727272727272727,-0.0011875078639391134,0.7662337662337662,0.23376623376623384,-0.0004082870847183402,0.6956521739130436,0.30434782608695643,-0.0018199189311327853,0.8181818181818182,0.18181818181818177,0.000630673954242697,0.6136363636363636,0.38636363636363635,-0.003460235136666376,0.7374999999999999,0.26250000000000007,-0.0009829624093936618,0.8181818181818182,0.18181818181818177,0.000630673954242697,0.85,0.15000000000000002,0.0012670375906063285,0.5,0.5,-0.005732962409393638,False,False,False,False,False,False,False,False,False,True
61:Q3,61,Q3,2,e154_adjustment_on_e144_body,0.7849665940758936,0.7851635957322662,0.7883232323981066,0.7849665940758936,0.7851635957322662,0.00019700165637259737,-0.003159636665840404,-0.0033566383222130014,0.00019700165637259737,-0.00025093671682147045,0.0009165643434057014,1,1,1,-0.00025093671682147045,0.0009165643434057014,0.0011675010602271718,True,False,True,False,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,294,166,252,294,0.6,0.7272727272727273,33,1.0,0.0,True,True,True,False,False,True,False,3.0,0.6,0.6,0.00021606370726939833,0.7272727272727273,0.7272727272727273,6.747266324048546e-05,0.7662337662337662,0.7662337662337662,2.1985608945920463e-05,0.6956521739130436,0.6956521739130436,0.00010438969281288609,0.8181818181818182,0.8181818181818182,-3.8663796780166536e-05,0.6136363636363636,0.6136363636363636,0.00020014323826630047,0.7374999999999999,0.7374999999999999,5.5532311488162205e-05,0.8181818181818182,0.8181818181818182,-3.8663796780166536e-05,0.85,0.85,-7.581155778739465e-05,0.5,0.5,0.00033281381329211546,True,True,True,True,True,True,True,True,True,True
61:S3,61,S3,5,inherited_e144_body,0.4440265235267615,0.4390948693520866,0.4440265235267615,0.4390948693520866,0.4390402564845777,-0.004931654174674893,-0.004986267042183801,-0.004931654174674893,-5.461286750890748e-05,0.011168805284957783,-0.008831194715041568,0,0,0,-0.008831194715041568,0.011168805284957783,0.01999999999999935,False,True,False,True,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,148,167,253,294,0.6622222222222223,0.48484848484848486,33,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.33777777777777773,0.0044132497294024475,0.48484848484848486,0.5151515151515151,0.0008657749819278148,0.5584415584415584,0.4415584415584416,0.0023376364537892377,0.5072463768115942,0.49275362318840576,0.0013137328211899882,0.6565656565656566,0.3434343434343434,0.004300118416271138,0.7424242424242424,0.25757575757575757,0.0060172901334428,0.5750000000000001,0.42499999999999993,0.00266880528495806,0.6565656565656566,0.3434343434343434,0.004300118416271138,0.85,0.15000000000000002,0.00816880528495788,0.5750000000000001,0.42499999999999993,0.00266880528495806,False,True,False,False,False,False,False,False,False,False
61:S3,61,S3,5,e154_adjustment_on_e144_body,0.4390948693520866,0.4390402564845777,0.4440265235267615,0.4390948693520866,0.4390402564845777,-5.461286750890748e-05,-0.004986267042183801,-0.004931654174674893,-5.461286750890748e-05,0.00012438374453427326,-9.736086548362e-05,0,0,0,-9.736086548362e-05,0.00012438374453427326,0.00022174461001789325,False,True,False,True,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,445,168,253,294,0.6622222222222223,0.48484848484848486,33,1.0,1.0,True,True,True,False,False,False,True,3.0,0.6622222222222223,0.33777777777777773,4.9483342928229325e-05,0.48484848484848486,0.5151515151515151,1.0151672706873704e-05,0.5584415584415584,0.4415584415584416,2.6470540110787918e-05,0.5072463768115942,0.49275362318840576,1.5118284525456296e-05,0.6565656565656566,0.3434343434343434,4.822902998267356e-05,0.7424242424242424,0.25757575757575757,6.726770862057348e-05,0.5750000000000001,0.42499999999999993,3.0142285276668638e-05,0.6565656565656566,0.3434343434343434,4.822902998267356e-05,0.85,0.15000000000000002,9.112205303158926e-05,0.5750000000000001,0.42499999999999993,3.0142285276668638e-05,False,True,False,False,False,False,False,False,False,False
61:S4,61,S4,6,inherited_e144_body,0.100978285395101,0.1028084634306037,0.100978285395101,0.1028084634306037,0.1028056146852608,0.0018301780355026998,0.0018273292901598015,0.0018301780355026998,-2.848745342898251e-06,-0.01796218108550862,0.0020378189144917985,1,1,1,-0.01796218108550862,0.0020378189144917985,0.02000000000000042,True,False,True,False,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,16,169,254,294,0.56,0.15151515151515152,33,0.0,0.0,True,True,True,False,False,False,True,3.0,0.56,0.56,-0.009162181085508437,0.15151515151515152,0.15151515151515152,-0.0009924841158112957,0.12987012987012986,0.12987012987012986,-0.0005595836829108535,0.14492753623188406,0.14492753623188406,-0.0008607318101459438,0.10101010101010101,0.10101010101010101,1.7616894289736043e-05,0.07575757575757576,0.07575757575757576,0.0005226673993402513,0.125,0.125,-0.000462181085508254,0.10101010101010101,0.10101010101010101,1.7616894289736043e-05,0.15,0.15,-0.0009621810855082644,0.125,0.125,-0.000462181085508254,True,False,False,False,False,False,False,False,False,False
61:S4,61,S4,6,e154_adjustment_on_e144_body,0.1028084634306037,0.1028056146852608,0.100978285395101,0.1028084634306037,0.1028056146852608,-2.848745342898251e-06,0.0018273292901598015,0.0018301780355026998,-2.848745342898251e-06,2.7709633203976125e-05,-3.175175761371829e-06,0,0,0,-3.175175761371829e-06,2.7709633203976125e-05,3.0884808965347954e-05,False,True,False,True,True,False,id03_b2,id03,2024-08-18,2024-08-19,172,24,0.4528301886792453,6,1,11,11-16,2,0.2,2,interior,2024-08-16,2024-08-28,between_train_runs,True,True,3.0,9.0,3.0,11.0,False,475,170,254,294,0.56,0.15151515151515152,33,0.0,0.0,True,True,True,False,False,False,True,3.0,0.56,0.43999999999999995,1.4120317259223026e-05,0.15151515151515152,0.8484848484848485,1.5043407485293763e-06,0.12987012987012986,0.8701298701298701,8.358383899720609e-07,0.14492753623188406,0.855072463768116,1.3008835089684543e-06,0.10101010101010101,0.898989898989899,-5.549808810435868e-08,0.07575757575757576,0.9242424242424242,-8.354175064212264e-07,0.125,0.875,6.854253592966653e-07,0.10101010101010101,0.898989898989899,-5.549808810435868e-08,0.15,0.85,1.4575455834303642e-06,0.125,0.875,6.854253592966653e-07,False,True,True,True,True,True,True,True,True,True
62:Q3,62,Q3,2,inherited_e144_body,0.7509581146299086,0.74719897169132,0.7509581146299086,0.74719897169132,0.7472387619077886,-0.003759142938588589,-0.003719352722119984,-0.003759142938588589,3.979021646860481e-05,0.005018366714808764,-0.014981633285191087,0,0,0,-0.014981633285191087,0.005018366714808764,0.01999999999999985,False,True,False,True,True,False,id03_b2,id03,2024-08-19,2024-08-20,173,25,0.4716981132075472,0,0,11,11-16,3,0.3,3,interior,2024-08-16,2024-08-28,between_train_runs,True,True,4.0,8.0,4.0,10.0,False,97,171,255,294,0.6,0.7272727272727273,33,1.0,0.0,True,True,True,False,False,True,False,4.0,0.6,0.4,-0.002981633285191177,0.7272727272727273,0.2727272727272727,-0.0004361787397366493,0.7575757575757576,0.24242424242424243,0.00016988186632395158,0.6926406926406926,0.3073593073593074,-0.001128819432377338,0.8181818181818182,0.18181818181818177,0.0013820030784451559,0.6136363636363636,0.38636363636363635,-0.0027089060124639054,0.7253384912959381,0.2746615087040619,-0.0004748634592724333,0.8181818181818182,0.18181818181818177,0.0013820030784451559,0.85,0.15000000000000002,0.002018366714808786,0.5,0.5,-0.0049816332851911616,False,False,False,False,False,False,False,False,False,True
62:Q3,62,Q3,2,e154_adjustment_on_e144_body,0.74719897169132,0.7472387619077886,0.7509581146299086,0.74719897169132,0.7472387619077886,3.979021646860481e-05,-0.003719352722119984,-0.003759142938588589,3.979021646860481e-05,-5.3251086456707064e-05,0.00015740975620692765,1,1,1,-5.3251086456707064e-05,0.00015740975620692765,0.00021066084266363472,True,False,True,False,True,False,id03_b2,id03,2024-08-19,2024-08-20,173,25,0.4716981132075472,0,0,11,11-16,3,0.3,3,interior,2024-08-16,2024-08-28,between_train_runs,True,True,4.0,8.0,4.0,10.0,False,448,172,255,294,0.6,0.7272727272727273,33,1.0,0.0,True,True,True,False,False,True,False,4.0,0.6,0.6,3.1013250608746824e-05,0.7272727272727273,0.7272727272727273,4.201870633375123e-06,0.7575757575757576,0.7575757575757576,-2.1817912655228827e-06,0.6926406926406926,0.6926406926406926,1.1497484232115731e-05,0.8181818181818182,0.8181818181818182,-1.4949115063318942e-05,0.6136363636363636,0.6136363636363636,2.814060275424271e-05,0.7253384912959381,0.7253384912959381,4.609338414155859e-06,0.8181818181818182,0.8181818181818182,-1.4949115063318942e-05,0.85,0.85,-2.1651960057161855e-05,0.5,0.5,5.2079334875110295e-05,True,True,True,True,True,True,True,True,True,True
