basename,target,feature,actual_abs_weighted_mean,actual_signed_weighted_mean,abs_z_worst_abs,abs_z_max_abs,signed_z_worst_abs,signed_z_max_abs,abs_worst_mode_dominance,signed_worst_mode_dominance,row_abs_z,subject_abs_z,dateblock_abs_z,row_signed_z,subject_signed_z,dateblock_signed_z,source,family,human_story
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__payeom_post3_relief_home,0.33818353998561107,0.05880183442867377,0.7054061934043763,2.7245536690349224,0.06863820465518573,0.4753483133545348,0.7421875,0.578125,2.7245536690349224,-0.7054061934043763,-1.6111650700437838,0.4753483133545348,0.278972249922685,-0.06863820465518573,cashflow,post_pay_relief,After anchor eom: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,hstory__late_search_spiral,0.09883575266646555,-0.013478674068835426,1.4115629847496565,1.589731571097361,0.06573576821106496,0.7226393282856978,0.9140625,0.5078125,1.589731571097361,1.4115629847496565,1.4637611557516166,-0.06573576821106496,-0.30114950384590783,-0.7226393282856978,human_social,cognitive_load,"Late searching, browsing, work, finance, and shopping loops."
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__heart_stress_late,0.05223416631046045,0.015843785689880742,0.7963062783769677,1.4789753471967952,0.06536560498447881,0.17377262072130412,0.796875,0.5234375,-0.7963062783769677,-1.4789753471967952,-1.3915648738144977,0.08046120910333844,0.06536560498447881,0.17377262072130412,human_social,physiology_stress,High late/presleep heart rate and variance.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay15_post3_relief_home,-0.07297979197681755,0.03511783438526734,0.182127706205832,0.9905163457082389,0.06534006656936353,0.12982884471581635,0.5703125,0.5234375,-0.9905163457082389,-0.182127706205832,-0.6183307706820551,0.09073474027908246,0.06534006656936353,0.12982884471581635,cashflow,post_pay_relief,After anchor 15: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay25_pre3_cash_stress,0.09573752572204582,-0.01352711043674838,0.667390752796431,1.096641109267782,0.0639292187755454,0.20075078595144302,0.734375,0.5078125,0.7583078759274768,-1.096641109267782,-0.667390752796431,-0.20075078595144302,-0.09467904178872912,0.0639292187755454,cashflow,pre_pay_stress,Last 3 days before anchor 25: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,calendar__lifelog_month,0.7426423244395787,0.218246949726889,0.049644710092626346,0.38148483403787264,0.06281529886032518,0.523802008977269,0.53125,0.515625,-0.22899144342508604,0.049644710092626346,-0.38148483403787264,0.06281529886032518,0.523802008977269,-0.5140966518016639,calendar,calendar,lifelog_month
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,e280__paymonth_start_post3_late_shopping,0.9409242489085807,0.15626490933935297,0.8520169652218359,1.8526084320474905,0.06222243921641677,0.40783590979617546,0.8125,0.5234375,1.8526084320474905,0.8520169652218359,1.030075711310156,0.40783590979617546,0.37857277110209214,-0.06222243921641677,cashflow,cognitive_money,After anchor month_start: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay20_near3_money_rumination,-0.0808391391705183,-0.0012891883180040883,0.8513113319584984,1.6248447384161824,0.06113253610497135,0.2567058432623286,0.796875,0.5546875,-1.6248447384161824,-1.6106598763614328,-0.8513113319584984,0.06113253610497135,0.13598482118955546,0.2567058432623286,cashflow,cashflow_transition,Near anchor 20: finance/shopping/search rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay15_post3_late_shopping,0.4373506567586208,0.08663094165336502,0.2595411912782302,0.972904789484044,0.056342424458938604,0.0982301158284369,0.5859375,0.53125,0.972904789484044,-0.2595411912782302,0.44682445973605583,0.0982301158284369,0.06173183794898495,-0.056342424458938604,cashflow,post_pay_spend,After anchor 15: late shopping or finance phone use.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__screen_fragmentation,0.03682402233520677,-0.012799145219132748,0.20424886372956014,0.42845439259748164,0.0527425027306068,0.13290037065609067,0.5703125,0.5078125,0.34914489633763973,0.42845439259748164,0.20424886372956014,-0.12975306226224004,-0.13290037065609067,0.0527425027306068,human_social,sleep_fragment,Many short screen sessions late.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay25_near7_calendar_only,-0.2502772855739938,-0.0586276891541642,0.04462192181844128,0.5528182366961195,0.051309197418716,0.5627040884096209,0.5546875,0.53125,0.04462192181844128,-0.5528182366961195,0.37806567648251305,-0.5118115714108257,-0.5627040884096209,-0.051309197418716,cashflow,calendar_only,Near anchor 25: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay20_pre7_budget_squeeze,0.15105724819552704,-0.0011995528239067649,0.8939006237408327,1.29052178756792,0.05099283328352358,0.11597678055703148,0.8203125,0.5078125,-1.11724523974477,-0.8939006237408327,-1.29052178756792,0.08777001988059624,0.05099283328352358,-0.11597678055703148,cashflow,pre_pay_stress,Week before anchor 20: budget squeeze and late money rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,calendar__month_start_reset,-0.18124736910935124,-0.04755387595241115,0.2733064219051326,1.0503493916130708,0.05088275416995015,0.23210863764513895,0.53125,0.515625,-0.2733064219051326,1.0503493916130708,0.5840782947902851,-0.05088275416995015,-0.23210863764513895,-0.1073217986698763,calendar,cashflow_calendar,month start reset
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,cash__payeom_pre7_budget_squeeze,-0.24278234751413008,-0.02074139638796952,0.3694962646674776,1.8217511595105362,0.049119435910365584,0.9177313086966101,0.671875,0.5390625,-0.7885228296748663,0.3694962646674776,1.8217511595105362,0.2185840572317941,0.049119435910365584,0.9177313086966101,cashflow,pre_pay_stress,Week before anchor eom: budget squeeze and late money rumination.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,episode__bedtime_arousal,0.006552717548129733,-0.017171470485033244,0.7002507699095327,1.5774191260404842,0.048351792627079816,0.929778688317932,0.734375,0.5390625,0.7002507699095327,1.5774191260404842,1.390012925666987,0.048351792627079816,-0.29306144810071316,-0.929778688317932,episode,bedtime_arousal,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,episode__bedtime_arousal,0.04413954840472307,-0.011527833260548891,0.19435338458978718,0.6818580258642402,0.046280084319189445,0.16498296164427928,0.546875,0.515625,0.6818580258642402,-0.20636431158472618,0.19435338458978718,-0.05524779931288059,-0.046280084319189445,0.16498296164427928,episode,bedtime_arousal,"bright screen, messages, search spiral, media/game and phone-in-bed before sleep"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,calendar__subject_order,1.0571437921769313,0.3273761246834633,0.032403856353023015,0.5745590582189378,0.04473654157825433,0.41887303182898755,0.53125,0.5,-0.5745590582189378,0.032403856353023015,0.48852852105149785,0.2274771162693128,0.41887303182898755,-0.04473654157825433,calendar,calendar,subject_order
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,cash__pay10_post7_spend_outing,0.45343004504325757,0.09486088630466225,0.5749835256372858,2.4240676936897643,0.04170151030659124,0.4932021621912704,0.6953125,0.5078125,2.4240676936897643,1.4242228811508668,0.5749835256372858,0.3959139801491569,0.4932021621912704,-0.04170151030659124,cashflow,post_pay_spend,First week after anchor 10: broader spending/social state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,episode__cashflow_stress,0.488152116249152,0.05340941163770201,0.13218467864088115,0.7555866752518111,0.041443278034834094,0.5473717188388789,0.53125,0.5078125,0.7555866752518111,-0.6915032092801602,0.13218467864088115,-0.5473717188388789,-0.5274999710717831,0.041443278034834094,episode,cashflow_stress,"money rumination, budget squeeze, bill anxiety, late shopping/finance arousal"
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,e280__pay20_post3_relief_home,0.6013065715903779,0.07909052511399967,0.4067390120835278,1.1230153071043723,0.040770613228190825,0.653079001590034,0.6171875,0.515625,-0.4067390120835278,1.0575940922701395,1.1230153071043723,-0.040770613228190825,0.25406237398033055,0.653079001590034,cashflow,routine_calendar,After anchor 20: money available but quiet home/charging routine.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__high_sensor_wear_day,0.17090763321792807,0.000955460793036444,0.20683374574501462,1.492637067839101,0.037614088769187044,0.1526688020157859,0.5390625,0.515625,0.20683374574501462,-1.492637067839101,-1.0113797663711301,-0.037614088769187044,-0.1526688020157859,-0.12698997313658197,human_social,measurement_state,Dense wearable and phone sensing.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,e280__low_hr_recovery,-0.1391343553266803,-0.011392158792727777,0.2919613107854846,0.9625484200755225,0.03536381076515566,0.3084709402689325,0.625,0.53125,-0.9625484200755225,0.2919613107854846,0.5203741233007255,-0.049845734562242644,0.03536381076515566,0.3084709402689325,human_social,physiology_activity,Low presleep heart rate and quiet charging.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,e280__weekday_routine_pressure,-0.10405527171938,-0.019269636391349414,0.06558039675778227,0.7593299478802198,0.033966034707528514,0.0743219803454864,0.53125,0.5,0.06558039675778227,-0.7593299478802198,0.08956262052549625,0.06632967524765411,0.0743219803454864,0.033966034707528514,human_social,routine_calendar,Weekday plus commute/work/study signal.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,calendar__subject_order,1.0488910808575114,-0.02544906912688094,0.41627306181990015,2.0210176460543483,0.03362378948176176,0.29784748823836193,0.625,0.5078125,-1.0276380474463311,-2.0210176460543483,0.41627306181990015,0.03362378948176176,0.2211850273240756,0.29784748823836193,calendar,calendar,subject_order
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,cash__pay10_near7_calendar_only,0.27974440814901014,0.045712689305614986,0.021179399173815956,0.8880543641275208,0.033341127001254425,0.46543342305235574,0.5078125,0.546875,0.021179399173815956,0.8880543641275208,0.07622881386694459,0.37215389314672187,0.46543342305235574,-0.033341127001254425,cashflow,calendar_only,Near anchor 10: pure monthly-cycle calendar state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__pay15_pre3_cash_stress,0.11277950671946403,0.05329294407035328,0.12448118905955073,0.9320442977876641,0.03262430562484325,0.061599900268652946,0.5234375,0.5,-0.12448118905955073,0.5235682885124139,0.9320442977876641,0.041778264356952186,0.03262430562484325,-0.061599900268652946,cashflow,pre_pay_stress,Last 3 days before anchor 15: finance/checking stress.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__music_ambient_late,-0.1843739529596005,0.0025943029652228606,0.1300683270218829,2.061233288046553,0.03245568489736081,0.18879732759964568,0.5078125,0.53125,-2.061233288046553,-0.7769157256638385,0.1300683270218829,0.06910385741704424,0.03245568489736081,0.18879732759964568,human_social,media_binge,Music ambience late or deepnight.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,Q1,hstory__weekday_routine_pressure,-0.034031820845392496,-0.026801070748043387,0.02890242008648549,0.887116673439167,0.031014195978215024,0.10535212765137024,0.5,0.515625,-0.17715623649146045,-0.887116673439167,-0.02890242008648549,-0.05746317475118018,-0.031014195978215024,-0.10535212765137024,human_social,calendar_social,Weekday plus commute/work/study signal.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S1,cash__paymonth_start_post3_spend_outing,0.08133265113822997,0.08915299339653274,0.31688553622286186,1.1508343369895753,0.030037087158571864,0.7795410098785333,0.5625,0.5546875,0.4770286778131327,1.1508343369895753,-0.31688553622286186,0.4236154922978136,0.7795410098785333,-0.030037087158571864,cashflow,post_pay_spend,First 3 days after anchor month_start: spending/social outing state.
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,S3,e280__pay25_pre3_cash_stress,-0.004498494519474483,-0.002999450853511848,0.29697710815544787,2.0402122830094576,0.029779937656091743,0.2871292855541077,0.578125,0.515625,-2.0402122830094576,-0.29697710815544787,-0.6612214142057454,0.029779937656091743,-0.10567900827119432,0.2871292855541077,cashflow,cognitive_money,Last 3 days before anchor 25: finance/checking stress.
