policy,rollback_cells,expected_delta_focus_mean,moved_cells,moved_rows,cells_to_flip_expected,top1_over_abs_expected,cells_for_2e6_guard,cells_for_e95_edge,support_prob_swing_weighted_focus,bad_span_energy,bad_span_residual,max_bad_axis,max_bad_cos,mean_abs_logit_move_vs_e95,max_abs_logit_move_vs_e95,q2s3_share_vs_e95,cos_e154_axis,cos_e101_axis,cos_mixmin_axis,mean_delta_focus_mean,std_delta_focus_mean,p05_delta_norm_focus_mean,p95_delta_norm_focus_mean,win_rate_norm_focus_mean,e95_edge_or_better_norm_focus_mean,worse_than_e101_norm_focus_mean,worse_than_mixmin_norm_focus_mean,mean_delta_visible_mean,std_delta_visible_mean,p05_delta_norm_visible_mean,p95_delta_norm_visible_mean,win_rate_norm_visible_mean,e95_edge_or_better_norm_visible_mean,worse_than_e101_norm_visible_mean,worse_than_mixmin_norm_visible_mean,mean_delta_subject,std_delta_subject,p05_delta_norm_subject,p95_delta_norm_subject,win_rate_norm_subject,e95_edge_or_better_norm_subject,worse_than_e101_norm_subject,worse_than_mixmin_norm_subject,mean_delta_flank_mean,std_delta_flank_mean,p05_delta_norm_flank_mean,p95_delta_norm_flank_mean,win_rate_norm_flank_mean,e95_edge_or_better_norm_flank_mean,worse_than_e101_norm_flank_mean,worse_than_mixmin_norm_flank_mean,mean_delta_nearest_hard085,std_delta_nearest_hard085,p05_delta_norm_nearest_hard085,p95_delta_norm_nearest_hard085,win_rate_norm_nearest_hard085,e95_edge_or_better_norm_nearest_hard085,worse_than_e101_norm_nearest_hard085,worse_than_mixmin_norm_nearest_hard085,cos_bad_a2c8,cos_bad_raw05,cos_bad_stage2,cos_bad_ordinal,cos_bad_final9,cos_bad_e72,cos_bad_q2_bad,cos_bad_lejepa_bad,cos_bad_resid_bad,mean_keep_selected,n_keep_changed_from_e172,cos_e172_axis,delta_focus_vs_e172,delta_focus_vs_e174,delta_p95_delta_norm_visible_mean_vs_e174,delta_worse_than_e101_norm_visible_mean_vs_e174,delta_bad_span_energy_vs_e174,delta_max_bad_cos_vs_e174,delta_q2s3_share_vs_e95_vs_e174,delta_mean_abs_logit_move_vs_e95_vs_e174,broad_retained,visible_tail_guard,geometry_guard,material_vs_e172,near_e174_edge,risk_reduced_vs_e174,e176_gate,dominance_score
ablate_between_to0p65,393,-0.00011993578242835976,904,193,32,0.04862566982247331,1,4,0.46470188235852045,0.26118774653056054,0.965288019744515,q2_bad,0.1548692198863837,0.0007982663524460971,0.010205926073456162,0.332059261658142,0.08548288586179138,-0.02844348238828406,-0.0017815873836596367,-7.742689985440631e-05,1.7411465120727923e-05,-0.00010606621140877468,-4.8787588300037936e-05,0.999995643913524,0.9998198298180657,3.419660128400892e-07,5.013398285402815e-08,-5.1447238707645587e-05,1.6448453594050133e-05,-7.850253725956193e-05,-2.4391940155729246e-05,0.9991193573950043,0.9859882270896954,0.00011792696815970949,2.4682322385061184e-05,-3.040228418252408e-05,1.6077793692386196e-05,-5.684790145082301e-05,-3.956666914225143e-06,0.9706844082831443,0.8260473693114608,0.007083937960769782,0.0022328897182057883,-3.196249284757504e-05,1.5472564503741796e-05,-5.741259668979534e-05,-6.512389005354738e-06,0.9805740846994337,0.8590842534562387,0.004027363396233552,0.0011242098486820007,-7.703787407243757e-05,1.3743088698582007e-05,-9.964324336381598e-05,-5.4432504781059166e-05,0.9999999896215882,0.9999964639451326,1.8872259310853678e-10,9.108824805537097e-12,0.06287462403484605,0.04166226859024379,0.07828971044438285,-0.07383056465668784,0.06461948493556227,0.0710803205357458,0.1548692198863837,0.01727291983381234,0.11833578041736988,0.33768292682926826,75,0.9815306754683722,-7.2405606524792815e-06,4.4312717850063645e-06,-1.6824451615543966e-06,-0.00010208542749878813,-0.0028083155602285914,-0.008359354119932133,-0.007537399760920271,-3.0683826416788725e-05,True,True,True,False,False,True,False,-0.0001198170077753037
ablate_top_swing10_to0p5,345,-0.00012178710439964062,904,193,33,0.047886496563084614,1,4,0.46356371821889836,0.26832534351456727,0.9633283500592045,q2_bad,0.16424843607567496,0.000813189161465107,0.010205926073456162,0.34216531426525465,0.08990651076197761,-0.026813110832307283,-0.0014669950655455787,-7.771630589896822e-05,1.7593516308347383e-05,-0.00010665506500958329,-4.877754678835316e-05,0.9999950035388503,0.9998052366904983,4.091823699869934e-07,6.197487201209384e-08,-5.1057690079364565e-05,1.6623034255245477e-05,-7.840014826504366e-05,-2.3715231893685477e-05,0.9989350778410746,0.9842401483979925,0.00015011728548275372,3.268248693255593e-05,-3.0682217386329554e-05,1.6264007657343596e-05,-5.743412937027768e-05,-3.930305402381425e-06,0.9703868867345429,0.8277024235527477,0.0073009458135464556,0.0023427534380865422,-3.1063728214661786e-05,1.5641408806139668e-05,-5.6791556220071316e-05,-5.335900209252257e-06,0.9764829487560392,0.8430653238950923,0.0051781045552059535,0.0015141535795555328,-7.511850269766778e-05,1.3889225768895656e-05,-9.796424607918364e-05,-5.227275931615191e-05,0.9999999682050413,0.9999916905005828,6.848875910847596e-10,3.738964693411617e-11,0.06711460070706227,0.046449788704750264,0.08254132588411069,-0.07641453291839859,0.05893461375468561,0.0700577663799599,0.16424843607567496,0.018165693317128185,0.12648335047270326,0.375,75,0.9737394585228057,-9.091882623760142e-06,2.579949813725504e-06,-1.0057368995106275e-06,-6.98951101757439e-05,0.004329281423778142,0.0010198620693591398,0.0025686528461923985,-1.5761017397778842e-05,True,True,False,True,False,True,False,-0.00011981319501409093
ablate_q2s3s2_to0p65,392,-0.00012023223605033864,904,193,32,0.048505774722676726,1,4,0.4642634318174886,0.2642201807431237,0.9644623870779363,q2_bad,0.15569188726303038,0.0008004513058199851,0.010205926073456162,0.32540253228706045,0.08357503088953108,-0.028383303406844942,-0.008554188713947744,-7.748034005723085e-05,1.7442243577073584e-05,-0.00010617027766715136,-4.8790402447310346e-05,0.9999955459210038,0.9998175957657522,3.521527175420758e-07,5.191135921123191e-08,-5.1424046769122674e-05,1.6479829983104583e-05,-7.853095488837586e-05,-2.4317138649869483e-05,0.9990970436380607,0.9857873580705114,0.00012187338351066224,2.566574986906378e-05,-3.069639440920214e-05,1.6119305555645235e-05,-5.7210292616344224e-05,-4.18249620206006e-06,0.9715660562232615,0.8300818273938319,0.006852434586755329,0.002157532370880455,-3.1881826803041534e-05,1.5505184967396368e-05,-5.738558653321689e-05,-6.378067072866174e-06,0.9801185822795355,0.8574082565598522,0.004157672693062109,0.0011685917139395707,-7.64728084652197e-05,1.3772227134931451e-05,-9.912610621931118e-05,-5.381951071112823e-05,0.9999999859340845,0.999995522378039,2.6695301524881643e-10,1.3288259381738499e-11,0.06489879834630771,0.04362599019465612,0.08006394017489238,-0.07616352112046565,0.06176153324822903,0.06484369194529546,0.15569188726303038,0.015767525914625293,0.12280964049350411,0.3385365853658537,75,0.9801207182891425,-7.537014274458168e-06,4.134818163027478e-06,-1.607643655694634e-06,-9.813901214783538e-05,0.00022411865233457062,-0.007536686743285448,-0.014194129132001798,-2.8498873042900733e-05,True,True,True,False,False,True,False,-0.00011981021797602627
ablate_top_swing40_to0p65,375,-0.00012010949728014208,904,193,32,0.04855534231950886,1,4,0.465104447771724,0.2630811079652015,0.964773719911463,q2_bad,0.15640130325920903,0.0007977373434883095,0.010205926073456162,0.3311387559705777,0.08585856251200216,-0.02860893295884278,-0.004095392449267288,-7.74211897461346e-05,1.732325474169407e-05,-0.0001059154081386144,-4.8926971353654824e-05,0.9999960744709216,0.9998317075660903,3.006046354059322e-07,4.324692481905146e-08,-5.148253381240275e-05,1.63736730000973e-05,-7.841482923313019e-05,-2.4550238391675314e-05,0.9991673670596496,0.9864177554207325,0.00010946835537950506,2.258510652697332e-05,-3.067529987971814e-05,1.600254467751063e-05,-5.699714353297448e-05,-4.353456226461798e-06,0.9723747687500404,0.8315063095778135,0.006540176148777221,0.0020286763949335374,-3.202854186210384e-05,1.5410584296799116e-05,-5.737669733613526e-05,-6.68038638807241e-06,0.9811612954262092,0.8610012015931037,0.003852734163639071,0.0010636278536699795,-7.653984741597589e-05,1.3663609961304714e-05,-9.90144858180782e-05,-5.406520901387356e-05,0.9999999893888238,0.9999962884923344,1.8874424245751698e-10,8.945399976312274e-12,0.0612207389212616,0.03991194894794738,0.07750372814434181,-0.07364427204265721,0.06342389661722539,0.06930266175794646,0.15640130325920903,0.01633800261393927,0.1190215316035664,0.35304878048780486,75,0.9854143180975262,-7.41427550426161e-06,4.257556933224036e-06,-1.840743397500465e-06,-0.00011054404027899256,-0.0009149541255876192,-0.0068272707471067895,-0.00845790544848457,-3.121283537457634e-05,True,True,True,False,False,True,False,-0.00011980138648362193
ablate_s_targets_to0p65,380,-0.00012088401465809401,904,193,33,0.04824424282032999,1,4,0.4656643161953053,0.2678880971102617,0.9634500336948685,q2_bad,0.16356967386022028,0.0008031251623385354,0.010205926073456162,0.3348407831811251,0.08347453227133236,-0.028349172605552465,-0.0038230435370464008,-7.746833791092499e-05,1.7492862393053668e-05,-0.00010624153606390232,-4.8695139757947654e-05,0.9999952569685807,0.9998097951581794,3.804587165312512e-07,5.670127867229979e-08,-5.129227982527858e-05,1.6535436324877633e-05,-7.849065223747867e-05,-2.4093907413078482e-05,0.9990387838232436,0.9852234332391692,0.0001319208459796828,2.8139388205339344e-05,-3.0797342976157806e-05,1.6174084841480864e-05,-5.740134509028843e-05,-4.193340862027181e-06,0.9715524980305459,0.8308418521293641,0.006892831396888566,0.0021809096508284,-3.166023626104377e-05,1.5564896786730005e-05,-5.726221319382193e-05,-6.058259328265603e-06,0.9790282058155313,0.8532353673343671,0.00446621629102284,0.0012733028405120805,-7.568407485159105e-05,1.3788808117884212e-05,-9.83646458956308e-05,-5.3003503807551295e-05,0.9999999797668634,0.9999940232208271,4.0200653916855345e-10,2.0672463740822877e-11,0.06316989078595821,0.041985667376015536,0.07905676808140327,-0.07531987222381793,0.062474000517004455,0.06914766373701145,0.16356967386022028,0.017793759853551205,0.12364168298468843,0.348780487804878,75,0.9793216838588559,-8.188792882213536e-06,3.48303955527211e-06,-1.3844124189036331e-06,-8.809154967881483e-05,0.0038920350194725506,0.0003410998539044585,-0.004755878237937161,-2.58250165243504e-05,True,True,True,True,False,True,False,-0.00011973823756104581
ablate_not_top_swing5_to0p65,405,-0.0001199452965131925,904,193,32,0.04862181282464856,1,4,0.4645430313093089,0.26252750455303975,0.9649245096654729,q2_bad,0.15590606035669025,0.0007974044092030826,0.010205926073456162,0.3295108361806459,0.08544419602354199,-0.028362327833800882,-0.007534605585508534,-7.747775511442339e-05,1.7454081612037464e-05,-0.00010618716455909021,-4.876834566975656e-05,0.9999954800107067,0.9998158036481721,3.5857582847409475e-07,5.299390970492368e-08,-5.157652093831645e-05,1.6489140528114486e-05,-7.869874354129808e-05,-2.4454298335334826e-05,0.9991197247583572,0.9860744032953712,0.00011849803421426497,2.4913101466683685e-05,-3.0689124737902716e-05,1.612698688449166e-05,-5.7215657606657646e-05,-4.162591869147787e-06,0.9714775779007012,0.8298526838492952,0.0068835695639422045,0.0021698586344899295,-3.2150595306236234e-05,1.5512251823358952e-05,-5.766597898007279e-05,-6.6352116323996745e-06,0.980894945787848,0.8611690715257007,0.003964081798842445,0.0011081616196425559,-7.692044324770583e-05,1.3782412489178156e-05,-9.959049441867179e-05,-5.425039207673988e-05,0.9999999880470037,0.9999960921492927,2.2346224870517517e-10,1.1011191958232303e-11,0.06437568502216764,0.04289598319816692,0.08011506216076202,-0.07309726044858982,0.06372210237763327,0.06564146869793978,0.15590606035669025,0.01691140009873762,0.12058754380727513,0.3274390243902439,75,0.9796296061002926,-7.250074737312029e-06,4.421757700173617e-06,-1.7448033411599774e-06,-0.00010151436144423265,-0.001468557537749382,-0.007322513649625578,-0.010085825238416335,-3.154576965980324e-05,True,True,True,False,False,True,False,-0.00011969254605788853
ablate_top_swing20_to0p5,355,-0.00012054569665662414,904,193,32,0.04837964289072731,1,4,0.4650872755937912,0.26503567564415187,0.9642386066922686,q2_bad,0.15876250394119387,0.0008014594114250545,0.010205926073456162,0.33855096419249153,0.0885031965996106,-0.027188594574953172,0.0009112754559591307,-7.746858848486657e-05,1.7367529999088777e-05,-0.00010603563319505624,-4.89015437746769e-05,0.9999959123589127,0.9998275252169613,3.1655372312311414e-07,4.593495861460184e-08,-5.133473091718727e-05,1.6414524361061017e-05,-7.833422084716178e-05,-2.433524098721276e-05,0.9991181913739403,0.9859054134781471,0.00011758241177162176,2.4520601046740254e-05,-3.057075525389349e-05,1.60440735837929e-05,-5.696090787927154e-05,-4.180602628515436e-06,0.9716374802277974,0.8292316849562282,0.0067814815826700015,0.0021201188544610616,-3.1734337741427766e-05,1.5448040724164528e-05,-5.7144103555863836e-05,-6.3245719269916964e-06,0.9800248757930438,0.8561438149923002,0.0041550424412040154,0.0011619616052049864,-7.633404959403442e-05,1.3697410834887892e-05,-9.886428548564417e-05,-5.380381370242468e-05,0.9999999874720108,0.9999958073157986,2.2940316313224685e-10,1.1108114428282079e-11,0.060255729887383945,0.03938169050641452,0.07633461033560322,-0.07578856536456931,0.06218097297375029,0.0732654388064613,0.15876250394119387,0.015373234456892053,0.11991496453805801,0.3628048780487805,75,0.9825087693925307,-7.85047488074367e-06,3.821357556741976e-06,-1.6257459930379105e-06,-0.00010242998388687585,0.0010396135533627393,-0.004466070065121952,-0.0010456972265707187,-2.7490767437831297e-05,True,True,True,False,False,True,False,-0.0001196870326729598
ablate_safe_high_gt0p40_to0p65,364,-0.00012180994228654538,904,193,33,0.04787751842573191,1,4,0.46322448873920447,0.2656972483891239,0.9640565191929613,q2_bad,0.1644316193914338,0.0008124435646361211,0.010205926073456162,0.3464963296874082,0.08971576283255457,-0.02674458105684622,-0.0029213362601550183,-7.771353992613202e-05,1.7625337253104483e-05,-0.00010670463983314382,-4.872244001912022e-05,0.9999948122092983,0.9998003294952515,4.285906851642096e-07,6.534703922422835e-08,-5.1075671499214816e-05,1.6644813440481994e-05,-7.845395325672223e-05,-2.3697389741707396e-05,0.9989245479193177,0.9841715272069039,0.0001522463081293779,3.325855251479215e-05,-3.0465965942683655e-05,1.6284701315970628e-05,-5.725191596607935e-05,-3.6800159192879575e-06,0.9693159236882386,0.8239812281218779,0.007638974256505726,0.0024692146653939595,-3.109727017902689e-05,1.565349343205412e-05,-5.6844975625202154e-05,-5.349564732851617e-06,0.9765167715338054,0.8433930941319359,0.00517566490022725,0.001514872843181525,-7.565073750627378e-05,1.3924815241067513e-05,-9.855502036017281e-05,-5.274645465237474e-05,0.9999999722617264,0.9999926545903123,5.944710279592869e-10,3.237787815635329e-11,0.06852148834132106,0.04769996378877859,0.08273502414808424,-0.07354249347161516,0.05999918934567538,0.06864586684689296,0.1644316193914338,0.019967406153727583,0.12678165145382908,0.36243902439024395,75,0.9728564150851893,-9.114720510664906e-06,2.55711192682074e-06,-9.878947475325474e-07,-6.776608752911972e-05,0.001701186298334767,0.001203045385117979,0.0068996682683459265,-1.6506614226764727e-05,True,True,False,True,False,True,False,-0.0001196474225397488
ablate_support_high_ge0p70_to0p65,384,-0.0001204200605542574,904,193,32,0.048430118116688084,1,4,0.4661994108658034,0.26739435828733404,0.9635871819177053,q2_bad,0.16334016383083055,0.0008010252518910872,0.010205926073456162,0.331446668576995,0.08558350703309472,-0.028421690222036087,-0.005069042037609982,-7.73812212773696e-05,1.7463360545272073e-05,-0.00010610589320902161,-4.86565493457176e-05,0.9999953114789814,0.9998105272648687,3.7393997365242626e-07,5.547995440835507e-08,-5.139171213840694e-05,1.651856160570609e-05,-7.856232810757394e-05,-2.4221096169239948e-05,0.9990681966956146,0.9855288232569809,0.0001270051031813102,2.695122515539161e-05,-3.104372006301011e-05,1.6160141304649298e-05,-5.76247871000108e-05,-4.462653026009412e-06,0.9726344919186031,0.8348648221848438,0.006565962302666484,0.0020624973271129443,-3.189958028418493e-05,1.5560100124467372e-05,-5.7493667409643136e-05,-6.305493158726717e-06,0.9798220959010764,0.8568145207595967,0.004258990941264362,0.0012064314396593723,-7.545436319999874e-05,1.3753626132187809e-05,-9.80770650272624e-05,-5.283166137273507e-05,0.9999999794598099,0.9999938705365468,4.045087598214536e-10,2.064748372276881e-11,0.061483119630873474,0.04035769759016538,0.07881159327563511,-0.07344639195913447,0.06248314981572204,0.06835265389785024,0.16334016383083055,0.015484918335922722,0.12214528512878585,0.3453658536585366,75,0.9810199349667216,-7.724838778376924e-06,3.946993659108722e-06,-1.5116011750650985e-06,-9.300729247718742e-05,0.0033982961965449143,0.00011158982451472954,-0.008149992842067244,-2.792492697179861e-05,True,True,True,False,False,True,False,-0.00011934660834244093
ablate_s3s2_to0p5,371,-0.0001204258432983819,904,193,32,0.04842779254459062,1,4,0.46582107188172955,0.2684758597793208,0.9632864126082928,q2_bad,0.16252149187655815,0.0008003091837495929,0.010205926073456162,0.32927710605592553,0.0803730189484391,-0.028900661463359578,-0.007901041328168793,-7.736808589893081e-05,1.749759767484004e-05,-0.0001061490728973291,-4.8587098900532526e-05,0.9999951022823272,0.9998048988780898,3.945064320776126e-07,5.897073407368225e-08,-5.13806632411498e-05,1.6538942298114672e-05,-7.858480246614484e-05,-2.4176524016154762e-05,0.9990538904855913,0.9854050046206556,0.00012959384836930266,2.760695704839833e-05,-3.087298384777998e-05,1.6182091708979026e-05,-5.7490156086955474e-05,-4.25581160860448e-06,0.9717946177134555,0.8318993148515909,0.0068266821101299335,0.0021586290391776286,-3.189009624781402e-05,1.55678079347509e-05,-5.7496861592972945e-05,-6.283330902655097e-06,0.9797427286778224,0.8565573957412863,0.0042830077809662415,0.0012149021576371988,-7.598935443212777e-05,1.3799847094344296e-05,-9.868808297663572e-05,-5.3290625887619814e-05,0.9999999817018395,0.9999945134636207,3.6065883612934613e-10,1.845001929012824e-11,0.061937347727223195,0.040595597098244306,0.07733367035280421,-0.0770174970472815,0.06307609768729971,0.06539424772964636,0.16252149187655815,0.017212638567739223,0.12516665213445244,0.3432926829268293,75,0.9777869437969554,-7.73062152250143e-06,3.941210914984217e-06,-1.4670290219799127e-06,-9.041854728919496e-05,0.004479797688531684,-0.0007070821297576746,-0.010319555363136723,-2.86409951132929e-05,True,True,True,False,False,True,False,-0.00011932610813279401
ablate_s2_to0p25,346,-0.00012168539721251871,904,193,33,0.04792652109337438,1,4,0.4625856162112063,0.26832746713375083,0.9633277585440927,q2_bad,0.16469084600204414,0.0008129665180672335,0.010205926073456162,0.3462734405026129,0.08539174533921831,-0.026659274437394187,-0.004911671710645856,-7.771110947400854e-05,1.7667738936632466e-05,-0.0001067719539439602,-4.865026500405688e-05,0.9999945492930049,0.9997936950660038,4.555513802850797e-07,7.006954683141942e-08,-5.104197482068471e-05,1.6678939285633734e-05,-7.847638859836276e-05,-2.360756104300667e-05,0.9988942940083447,0.9839152850487252,0.00015786603598755278,3.47149377941669e-05,-3.040350562746347e-05,1.6321581191948123e-05,-5.725011764862227e-05,-3.5568936063046664e-06,0.9687533470282128,0.8224428277287632,0.007837103219872521,0.0025484561864652644,-3.104012383069183e-05,1.568005454302049e-05,-5.683151841657599e-05,-5.248729244807669e-06,0.9761253513614232,0.8421054013445187,0.005295995527019093,0.0015580977429060505,-7.588177258572787e-05,1.3969373052177455e-05,-9.885934651684012e-05,-5.2904198654615626e-05,0.9999999721385833,0.9999927447482881,6.05170358269902e-10,3.332045750426005e-11,0.07099745817203602,0.050369401145782755,0.083889195992509,-0.07897075097401644,0.05726509147495209,0.0662920427667424,0.16469084600204414,0.02088910496927374,0.13048901719995865,0.3670731707317073,64,0.968833187135648,-8.990175436638233e-06,2.6816570008474132e-06,-8.980660488318198e-07,-6.214635967094484e-05,0.0043314050429617,0.0014622719957283203,0.006676779083550632,-1.5983660795652367e-05,True,True,False,True,False,True,False,-0.00011925622184867792
only_top_focus25_reopened,385,-0.00011923551102604936,904,193,32,0.048911248889496606,1,4,0.4632723573553322,0.2578161069060614,0.9661940048560652,q2_bad,0.14492017080948133,0.0007903498073069757,0.010205926073456162,0.3244828955582847,0.08787318497875145,-0.02688174569968889,-0.003430659050990546,-7.771031955864016e-05,1.7504486176337196e-05,-0.0001065026371337103,-4.8918001983570014e-05,0.9999954905807983,0.9998179183449328,3.604007094981654e-07,5.3585653025933766e-08,-5.198243406374264e-05,1.651607319223278e-05,-7.914895695698271e-05,-2.4815911170502573e-05,0.9991763093449334,0.986803047211857,0.00011015990340523807,2.3066292628604046e-05,-3.050203960844121e-05,1.6151768536009035e-05,-5.7069334666576344e-05,-3.934744550306076e-06,0.9705181824788814,0.8265289684667146,0.007184174785797692,0.0022813236361471922,-3.2686519942569487e-05,1.551693248821517e-05,-5.820960262497134e-05,-7.1634372601676345e-06,0.9824198126793969,0.8685999364472935,0.003584920361244026,0.0009900006608686285,-7.883406071440541e-05,1.3853763593956138e-05,-0.00010162147400885243,-5.6046647419958395e-05,0.9999999936645129,0.9999977330886799,1.1288669998776868e-10,5.392797319814235e-12,0.06332772550519156,0.04180965922233567,0.07836096462291262,-0.07554583878562268,0.06714864608555395,0.06930569879442207,0.14492017080948133,0.015604818771452105,0.11548481493582816,0.29573170731707316,25,0.9734081191435618,-6.5402892501688895e-06,5.131543187316756e-06,-2.106416176327724e-06,-0.00010985249225325955,-0.006179955184727748,-0.018308403196834494,-0.015113765860777562,-3.8600371555910134e-05,True,True,True,False,False,True,False,-0.00011923551102604936
