route_id,row,subject_id,sleep_date,route_name,targets,n_cells,q2_cells,s_cells,route_score,route_score_sum,route_score_mean,mean_latent_hsjepa_score,mean_context_energy,mean_shortcut_energy,mean_public_score,mean_invariant_score,mean_cell_gain,sum_cell_gain,outside_h070_cells,outside_h069_cells,h068_overlap_cells,h069_overlap_cells,target_mask,target_indices,route_rank,novelty_rank,shortcut_avoid_rank,assignment_route_score,source_cells,h082_cells,h082_row,outside_h082_cells,route_source_action_sum,route_source_action_mean,route_source_posterior_sum,route_source_posterior_mean,route_source_count_mean,route_family_count_mean,route_source_consensus_mean,route_bad_same_mean,route_bad_opp_mean,route_h079_row,route_h080_score_mean,route_move_abs_mean,route_direction_consistency,route_h050_null_cells,route_action_score
r128_nonq2_full,128,id06,2024-07-07,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.417512302477396,4.361657142857143,0.7269428571428572,0.7423306368022967,0.7453161904761906,0.2690428571428571,0.710084761904762,0.732857142857143,0.0025584129405486,0.015350477643292,3,3,5,3,1011111,"0,2,3,4,5,6",0.9755434782608696,0.6632699275362319,0.8016304347826086,0.8987364130434782,6,6,1,0,-1.238626224239513e-05,-2.0643770403991882e-06,-0.015152395197241701,-0.0025253991995402834,16.0,2.3333333333333335,1.0,0.3985714285714284,0.7257142857142859,0.0,0.7336704761904763,0.8030256305463078,0.8333333333333334,0,0.8627219202898551
r071_full_state,71,id03,2024-09-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.558615335555039,5.271065714285715,0.7530093877551022,0.7849478927601484,0.79296,0.2338755102040815,0.70604,0.7208971428571429,0.0015277923151396,0.0106945462059776,3,5,3,2,1111111,"0,1,2,3,4,5,6",0.990036231884058,0.8054800724637681,0.8464673913043478,0.9328260869565218,7,7,1,0,-9.028869112457447e-06,-1.289838444636778e-06,-0.010533048013486871,-0.0015047211447838387,14.571428571428571,2.142857142857143,1.0,0.3188979591836733,0.6665306122448981,0.0,0.7384155102040816,0.11051080375814441,0.7142857142857143,0,0.8622994306418217
r129_nonq2_full,129,id06,2024-07-08,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.2345379411535893,4.054634285714286,0.675772380952381,0.6843125415642014,0.6593104761904761,0.29665,0.6340780952380953,0.6633971428571429,0.0013853068181489,0.0083118409088938,3,6,2,0,1011111,"0,2,3,4,5,6",0.948822463768116,0.8591485507246377,0.7595108695652174,0.897151268115942,6,5,1,1,-8.02182633312627e-06,-1.3369710555210451e-06,-0.008298909619352599,-0.0013831516032254331,17.333333333333332,2.5,1.0,0.3992857142857142,0.652,0.0,0.6943128571428572,1.982002215111052,0.6666666666666666,0,0.8621761775362319
r053_s_stage,53,id02,2024-10-10,s_stage,"S1,S2,S3,S4",4,0,4,2.4960508165758863,3.4489142857142863,0.8622285714285716,0.8584951948590531,0.8214428571428571,0.0834499999999999,0.7127442857142856,0.7900571428571428,0.0013322218649789,0.0053288874599159,1,4,1,0,1111,"3,4,5,6",0.9841485507246376,0.5849184782608695,0.9850543478260868,0.898419384057971,4,4,1,0,-4.648498760783797e-06,-1.1621246901959493e-06,-0.005295877886688899,-0.0013239694716722246,21.0,3.0,1.0,0.1785714285714285,0.8797142857142857,0.0,0.84355,0.9784892898689044,1.0,0,0.8614741847826086
r195_q3_s_stage,195,id08,2024-09-10,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.5742109460891065,4.305502857142858,0.8611005714285715,0.8697590569618173,0.8826674285714287,0.1497885714285714,0.7583497142857144,0.7628571428571429,0.0015079133856791,0.0075395669283956,2,4,1,1,11111,"2,3,4,5,6",0.991394927536232,0.6632699275362319,0.9506340579710144,0.9204347826086956,5,5,1,0,-7.4318311945632515e-06,-1.4863662389126503e-06,-0.007493847253204001,-0.0014987694506408001,21.0,3.0,1.0,0.25428571428571417,0.7094857142857143,0.0,0.8304548571428573,0.11253608664824562,0.6,0,0.861202445652174
r219_recovery_route,219,id09,2024-09-10,recovery_route,"Q1,S2,S3,S4",4,0,3,2.299941666579686,3.3211628571428573,0.8302907142857143,0.8298383673096614,0.8661971428571429,0.1036107142857142,0.8254014285714287,0.4856171428571429,0.0028381917524877,0.0113527670099508,0,4,1,0,1000111,"0,4,5,6",0.9569746376811594,0.46875,0.9759963768115942,0.8822192028985506,4,4,1,0,-1.076467829157478e-05,-2.691169572893695e-06,-0.0111945967845574,-0.00279864919613935,18.0,2.75,1.0,0.2357857142857142,0.6731428571428572,0.0,0.8331685714285715,0.15819892139292036,0.75,0,0.8606997282608696
r128_q3_s_stage,128,id06,2024-07-07,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.394880037865576,3.868577142857143,0.7737154285714286,0.7809647712475317,0.7860845714285715,0.1999485714285714,0.7389531428571429,0.7328571428571429,0.003026940767551,0.0151347038377552,2,2,4,3,11111,"2,3,4,5,6",0.9728260869565216,0.46875,0.894927536231884,0.8796784420289854,5,5,1,0,-1.2246257176419203e-05,-2.4492514352838404e-06,-0.014936621391704902,-0.0029873242783409804,18.0,2.6,1.0,0.31005714285714275,0.784,0.0,0.7764028571428572,0.9552586458809126,0.8,0,0.8587839673913045
r169_nonq2_full,169,id07,2024-08-17,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.3533399377912443,4.379440000000001,0.7299066666666668,0.7252382558499159,0.7627504761904761,0.192297619047619,0.6422914285714285,0.5428571428571428,0.0010263839257043,0.0061583035542259,2,6,0,0,1011111,"0,2,3,4,5,6",0.96875,0.8054800724637681,0.9080615942028986,0.9144791666666666,6,6,1,0,-6.068025848873765e-06,-1.011337641478961e-06,-0.006121724319847029,-0.0010202873866411715,20.833333333333332,3.0,1.0,0.24252380952380945,0.7442857142857142,0.0,0.7613852380952381,0.09534073340238412,0.5,0,0.8578464673913043
r062_nonq2_full,62,id03,2024-08-20,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.472216408047335,4.62706,0.7711766666666667,0.7725382558499159,0.8121504761904762,0.1790833333333333,0.74236,0.557017142857143,0.0017549472500423,0.0105296835002543,2,4,2,2,1011111,"0,2,3,4,5,6",0.9814311594202898,0.6632699275362319,0.9239130434782608,0.9166440217391304,6,6,1,0,-7.248860646044973e-06,-1.2081434410074955e-06,-0.010488334959820836,-0.001748055826636806,16.333333333333332,2.6666666666666665,1.0,0.28871428571428553,0.6662857142857144,0.0,0.7674290476190476,0.13831099410247044,0.5,0,0.8574184782608695
r014_nonq2_full,14,id01,2024-09-02,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.343669139806628,4.228680000000001,0.7047800000000001,0.7247982558499158,0.7403542857142859,0.2464928571428571,0.6621990476190477,0.605557142857143,0.001465590784039,0.0087935447042341,2,5,3,1,1011111,"0,2,3,4,5,6",0.9669384057971014,0.7373188405797102,0.8301630434782609,0.9003034420289855,6,6,1,0,-6.890380007262477e-06,-1.1483966678770795e-06,-0.0087266580323802,-0.0014544430053967,19.333333333333332,3.0,1.0,0.4186190476190475,0.6655238095238094,0.0,0.7446204761904762,0.11786225126996654,0.8333333333333334,0,0.857373188405797
r066_recovery_route,66,id03,2024-08-25,recovery_route,"Q1,S2,S3,S4",4,0,3,2.377015095151114,3.5333085714285715,0.8833271428571429,0.8922326530239472,0.8904371428571428,0.1170642857142857,0.7629042857142858,0.7341371428571428,0.0029090705015363,0.0116362820061453,1,4,0,0,1000111,"0,4,5,6",0.9714673913043478,0.5849184782608695,0.96875,0.9062364130434782,4,4,1,0,-7.052138210460166e-06,-1.7630345526150415e-06,-0.0115631489495053,-0.002890787237376325,21.0,3.0,1.0,0.1785714285714285,0.865,0.0,0.8663700000000001,0.5374396535164385,0.5,0,0.8572803442028984
r066_s_stage,66,id03,2024-08-25,s_stage,"S1,S2,S3,S4",4,0,4,2.4521303308616,3.481877142857143,0.8704692857142857,0.8741037662876247,0.8539114285714285,0.1414821428571428,0.7794142857142858,0.7341371428571428,0.0020804031491667,0.0083216125966671,1,4,0,0,1111,"3,4,5,6",0.9796195652173914,0.5849184782608695,0.9551630434782608,0.9045969202898548,4,4,1,0,-9.263155752591122e-06,-2.3157889381477804e-06,-0.0082441625884587,-0.002061040647114675,19.25,2.75,1.0,0.2619285714285714,0.7055714285714285,0.0,0.8375414285714287,0.14480304842827402,0.75,0,0.8565964673913044
r014_full_state,14,id01,2024-09-02,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.298028867295668,4.624948571428572,0.6607069387755102,0.6977903417397401,0.7205648979591838,0.2825,0.6347951020408164,0.605557142857143,0.0012995185576011,0.009096629903208,3,6,3,1,1111111,"0,1,2,3,4,5,6",0.9565217391304348,0.8591485507246377,0.7789855072463768,0.9058922101449276,7,7,1,0,-7.334053851559865e-06,-1.0477219787942664e-06,-0.009029743231354,-0.001289963318764857,17.428571428571427,2.7142857142857144,1.0,0.4345714285714285,0.6356734693877549,0.0,0.7066285714285714,0.10813625334885875,0.8571428571428571,0,0.855979878364389
r124_q3_s_stage,124,id05,2024-11-17,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.405804874449501,3.986180000000001,0.7972360000000001,0.7876596283903888,0.8495497142857141,0.1164085714285713,0.7165382857142857,0.5087771428571428,0.0018624411039204,0.0093122055196022,1,4,1,1,11111,"2,3,4,5,6",0.9737318840579712,0.5849184782608695,0.970108695652174,0.9023641304347826,5,5,1,0,-5.5297185041560395e-06,-1.1059437008312078e-06,-0.0092658445649564,-0.0018531689129912799,19.6,3.0,1.0,0.1785714285714285,0.7955428571428571,0.0,0.8006005714285716,0.1378348194953969,0.6,0,0.8557314311594203
r169_full_state,169,id07,2024-08-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.320533529710199,4.796925714285716,0.6852751020408165,0.6979013621479034,0.7389077551020408,0.2207857142857142,0.6147142857142857,0.5428571428571428,0.0009129855980968,0.0063908991866779,3,7,1,0,1111111,"0,1,2,3,4,5,6",0.9615036231884058,0.9026268115942028,0.8632246376811594,0.9182336956521736,7,7,1,0,-6.335728087387482e-06,-9.05104012483926e-07,-0.006354319952299029,-0.0009077599931855756,18.714285714285715,2.7142857142857144,1.0,0.2590612244897958,0.719673469387755,0.0,0.723781224489796,0.08863758205684914,0.5714285714285714,0,0.8549912655279502
r054_nonq2_full,54,id02,2024-10-12,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.35053665389144,4.306234285714286,0.7177057142857143,0.7392830177546778,0.7476780952380953,0.2587428571428571,0.6966847619047618,0.6424971428571428,0.0026836159672079,0.0161016958032479,2,5,1,1,1011111,"0,2,3,4,5,6",0.967391304347826,0.7373188405797102,0.8156702898550725,0.9072192028985506,6,6,1,0,-6.002735098820344e-06,-1.0004558498033907e-06,-0.016058285013175275,-0.0026763808355292126,15.666666666666666,2.5,1.0,0.39476190476190465,0.7125714285714285,0.0,0.7313695238095238,1.1011108338912188,0.6666666666666666,0,0.8548233695652174
r122_q3_s_stage,122,id05,2024-11-14,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.3242709597575244,3.8448428571428575,0.7689685714285714,0.7840070569618175,0.7963725714285714,0.1933457142857142,0.6490834285714286,0.6462571428571428,0.0010762031345195,0.0053810156725978,1,5,1,0,11111,"2,3,4,5,6",0.9624094202898552,0.6632699275362319,0.90625,0.8847327898550725,5,5,1,0,-7.207595109081871e-06,-1.4415190218163741e-06,-0.0048275600249828,-0.0009655120049965601,21.4,3.8,1.0,0.2739999999999999,0.6561142857142858,1.0,0.7949674285714285,0.09020566551600068,0.6,0,0.8547509057971014
r236_nonq2_full,236,id10,2024-08-19,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.6475930171335182,4.912411428571429,0.8187352380952381,0.8466925415642016,0.8380895238095238,0.2132904761904761,0.7395133333333334,0.8643771428571428,0.0016159951738218,0.0096959710429313,2,5,0,1,1011111,"0,2,3,4,5,6",0.9959239130434784,0.7373188405797102,0.8722826086956522,0.9285597826086958,6,6,1,0,-6.232910989645318e-06,-1.0388184982742196e-06,-0.00963495393147059,-0.0016058256552450984,17.666666666666668,2.6666666666666665,1.0,0.3312380952380951,0.7092380952380952,0.0,0.8006561904761905,0.1178531631806304,0.6666666666666666,0,0.854680706521739
r119_full_state,119,id05,2024-11-07,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.9964049269327797,3.9937514285714286,0.570535918367347,0.5519544233723932,0.6756669387755102,0.2529897959183673,0.5680448979591837,0.301397142857143,0.0011632775503782,0.0081429428526479,5,6,5,1,1111111,"0,1,2,3,4,5,6",0.8845108695652174,0.9402173913043478,0.8242753623188406,0.8751811594202898,6,6,1,1,-8.368216879416627e-06,-1.1954595542023753e-06,-0.007339512693494201,-0.0010485018133563145,17.428571428571427,2.5714285714285716,0.8571428571428571,0.34257142857142847,0.6230204081632653,0.0,0.49206979591836736,0.11901102048329314,0.8333333333333334,0,0.854621829710145
r138_s_stage,138,id06,2024-07-18,s_stage,"S1,S2,S3,S4",4,0,4,2.4079662737187433,3.4606342857142858,0.8651585714285714,0.8658380520019102,0.8468857142857142,0.10295,0.7531457142857143,0.804777142857143,0.0019371498283155,0.0077485993132622,1,4,2,0,1111,"3,4,5,6",0.9741847826086956,0.5849184782608695,0.9764492753623188,0.9016847826086956,4,4,1,0,-6.660821594275392e-06,-1.665205398568848e-06,-0.007712819728742862,-0.0019282049321857155,21.0,3.0,1.0,0.1785714285714285,0.8089999999999999,0.0,0.8493557142857144,0.7940830645101953,0.5,0,0.8541734601449276
r145_full_state,145,id06,2024-08-15,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.555717879363445,5.327357142857143,0.7610510204081633,0.7968613621479033,0.7995020408163266,0.214538775510204,0.6762824489795918,0.7951771428571428,0.0011681877582889,0.0081773143080224,3,5,3,2,1111111,"0,1,2,3,4,5,6",0.9891304347826086,0.8054800724637681,0.8704710144927537,0.9288813405797102,7,7,1,0,-5.466061877007143e-06,-7.808659824295918e-07,-0.008144708214781365,-0.0011635297449687665,14.714285714285714,2.2857142857142856,1.0,0.3591836734693876,0.7660408163265305,0.0,0.7439048979591837,0.5953814878115329,0.5714285714285714,0,0.8535261387163561
r122_nonq2_full,122,id05,2024-11-14,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.302497478515708,4.285562857142857,0.7142604761904762,0.7377173034689634,0.7611371428571427,0.2464738095238095,0.6014495238095238,0.6462571428571428,0.0009277017838286,0.0055662107029721,2,6,1,0,1011111,"0,2,3,4,5,6",0.958786231884058,0.8054800724637681,0.8306159420289855,0.8925135869565217,6,6,1,0,-7.24002343884058e-06,-1.2066705731400966e-06,-0.0049801985655164,-0.0008300330942527333,19.5,3.5,1.0,0.32366666666666655,0.6447619047619048,1.0,0.7489114285714287,0.0796349344283445,0.5,0,0.8532382246376813
r195_recovery_route,195,id08,2024-09-10,recovery_route,"Q1,S2,S3,S4",4,0,3,2.437778009436829,3.544214285714286,0.8860535714285716,0.9008155101668044,0.9018771428571428,0.1173607142857142,0.8017671428571429,0.7628571428571429,0.0034727109957067,0.0138908439828271,1,3,1,1,1000111,"0,4,5,6",0.9769021739130436,0.46875,0.9682971014492754,0.8935416666666666,4,4,1,0,-7.773179889412021e-06,-1.9432949723530053e-06,-0.0138046728690835,-0.003451168217270875,21.0,3.0,1.0,0.2396428571428571,0.7757142857142856,0.0,0.8626635714285714,0.1648751685922804,0.75,0,0.8526290760869566
r071_nonq2_full,71,id03,2024-09-17,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.5457517633166913,4.712417142857143,0.7854028571428572,0.7954220653737255,0.7984323809523809,0.2207761904761904,0.7328704761904762,0.7208971428571429,0.0017465105864015,0.010479063518409,3,4,3,2,1011111,"0,2,3,4,5,6",0.9882246376811594,0.7373188405797102,0.863677536231884,0.923953804347826,6,6,1,0,-8.733391602438218e-06,-1.4555652670730365e-06,-0.010317565325918269,-0.0017195942209863781,16.0,2.3333333333333335,1.0,0.34228571428571414,0.6591428571428571,0.0,0.7596361904761905,0.11998539642417043,0.6666666666666666,0,0.8523278985507247
r040_q3_s_stage,40,id02,2024-09-08,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.1511654632421933,3.5189828571428574,0.7037965714285714,0.7094161998189603,0.6927291428571428,0.29928,0.7656617142857143,0.5563771428571428,0.001326544835091,0.0066327241754552,2,5,1,0,11111,"2,3,4,5,6",0.9284420289855072,0.7373188405797102,0.7549818840579711,0.8683740942028985,5,5,1,0,-1.5009305116965859e-05,-3.0018610233931717e-06,-0.006582841889433439,-0.0013165683778866878,16.4,2.8,1.0,0.4573714285714286,0.5348571428571429,0.0,0.7369834285714286,0.27284366485256983,0.6,0,0.8505321557971014
r071_q3_s_stage,71,id03,2024-09-17,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.4869293295404966,4.130782857142858,0.8261565714285716,0.8297053426761034,0.8178377142857143,0.1630514285714285,0.774712,0.7208971428571429,0.0020777979135263,0.0103889895676317,2,3,2,2,11111,"2,3,4,5,6",0.9832427536231884,0.5849184782608695,0.9370471014492754,0.9078759057971012,5,5,1,0,-8.661407640652147e-06,-1.7322815281304293e-06,-0.0102274913751409,-0.0020454982750281797,18.0,2.6,1.0,0.29657142857142843,0.6972571428571429,0.0,0.8001525714285714,0.13611487375291836,0.6,0,0.8492164855072464
r218_full_state,218,id09,2024-09-09,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,1.9597756187971405,3.9448657142857138,0.5635522448979591,0.55652340296423,0.6175608163265307,0.2581020408163265,0.5342840816326532,0.4294971428571429,0.0011134690958106,0.0077942836706743,5,6,3,1,1111111,"0,1,2,3,4,5,6",0.8722826086956522,0.9402173913043478,0.8170289855072463,0.8632019927536232,7,7,1,0,-8.928027165202023e-06,-1.2754324521717176e-06,-0.007716053347017115,-0.0011022933352881593,16.857142857142858,2.7142857142857144,1.0,0.29608163265306114,0.6074285714285715,0.0,0.6479200000000002,0.0838660184222173,0.5714285714285714,0,0.8488590191511386
r219_nonq2_full,219,id09,2024-09-10,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.3379189467160644,4.348314285714286,0.7247190476190477,0.7218106368022968,0.7962019047619048,0.1985761904761904,0.7028523809523811,0.4856171428571429,0.0020770082857721,0.012462049714633,2,5,2,1,1011111,"0,2,3,4,5,6",0.9664855072463768,0.7373188405797102,0.8976449275362319,0.9158514492753622,5,5,1,1,-1.1282232822429333e-05,-1.8803721370715555e-06,-0.0120582734090785,-0.0020097122348464165,14.333333333333334,2.3333333333333335,0.8333333333333334,0.3039999999999999,0.6303809523809524,0.0,0.5638709523809524,0.14352740675648906,0.6,0,0.8488156702898553
r132_q3_s_stage,132,id06,2024-07-11,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.392927106417216,3.904974285714286,0.7809948571428572,0.7962173426761032,0.8059428571428573,0.2519342857142857,0.7258159999999999,0.7058171428571429,0.0019450211666023,0.0097251058330116,2,5,2,0,11111,"2,3,4,5,6",0.9723731884057972,0.7373188405797102,0.8256340579710145,0.9080932971014491,5,4,1,1,-6.9231647740864376e-06,-1.3846329548172874e-06,-0.009572063791667402,-0.0019144127583334805,17.4,2.6,1.0,0.3634857142857142,0.7024,0.0,0.7548331428571429,0.19419229277027794,0.8,0,0.8457223731884057
r205_s_stage,205,id09,2024-08-10,s_stage,"S1,S2,S3,S4",4,0,4,2.351947945147314,3.306782857142858,0.8266957142857145,0.8249923377161961,0.7997257142857144,0.1569142857142856,0.7014185714285714,0.8066571428571427,0.0033555351765755,0.0134221407063021,2,4,1,0,1111,"3,4,5,6",0.9682971014492754,0.6632699275362319,0.9442934782608696,0.9117164855072464,4,4,1,0,-5.1189053498728955e-06,-1.2797263374682239e-06,-0.013223726498712153,-0.0033059316246780383,18.0,3.0,1.0,0.3005714285714285,0.7021428571428572,0.0,0.7972614285714286,1.0361693287068174,0.75,0,0.8450158514492754
r107_nonq2_full,107,id05,2024-09-29,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.3022832691636115,4.134488571428572,0.6890814285714287,0.7058287320403919,0.7430838095238096,0.2693952380952381,0.6638857142857143,0.582877142857143,0.0013273111081774,0.0079638666490646,2,4,2,2,1011111,"0,2,3,4,5,6",0.9578804347826086,0.6632699275362319,0.801177536231884,0.877685688405797,6,5,1,1,-8.48897034013094e-06,-1.4148283900218232e-06,-0.007919524101531098,-0.0013199206835885163,17.666666666666668,2.8333333333333335,1.0,0.39238095238095233,0.604,0.0,0.7079852380952381,0.11579656445938262,0.8333333333333334,0,0.8448324275362319
r030_nonq2_full,30,id02,2024-08-29,nonq2_full,"Q1,Q3,S1,S2,S3,S4",6,0,4,2.2604995090540094,4.041517142857144,0.6735861904761906,0.6628277796594396,0.7484380952380952,0.2048785714285713,0.6071514285714287,0.4711771428571429,0.0013326081650982,0.0079956489905897,3,5,1,1,1011111,"0,2,3,4,5,6",0.9515398550724636,0.8054800724637681,0.8876811594202898,0.903677536231884,6,6,1,0,-4.750214307543237e-06,-7.917023845905396e-07,-0.007955574253271237,-0.0013259290422118729,17.333333333333332,2.6666666666666665,1.0,0.30595238095238086,0.7437142857142858,0.0,0.7060085714285714,0.12007172077575762,0.8333333333333334,0,0.8438971920289854
r030_q3_s_stage,30,id02,2024-08-29,q3_s_stage,"Q3,S1,S2,S3,S4",5,0,4,2.2426669140927484,3.605271428571429,0.7210542857142859,0.7045921998189603,0.7854445714285714,0.1684771428571428,0.6519748571428572,0.4711771428571428,0.0015876049673932,0.0079380248369662,2,4,1,1,11111,"2,3,4,5,6",0.9501811594202898,0.6632699275362319,0.9334239130434784,0.8895878623188406,5,5,1,0,-4.702376234535196e-06,-9.404752469070392e-07,-0.0078979500996477,-0.00157959001992954,19.6,3.0,1.0,0.27182857142857136,0.7772571428571429,0.0,0.7481194285714287,0.13961656882510193,0.8,0,0.8436163949275364
r124_full_state,124,id05,2024-11-17,full_state,"Q1,Q2,Q3,S1,S2,S3,S4",7,1,4,2.325127368031008,4.815745714285715,0.6879636734693878,0.7050442192907606,0.7758677551020406,0.2239979591836734,0.6358914285714283,0.5087771428571428,0.0016937939480149,0.0118565576361043,3,6,1,1,1111111,"0,1,2,3,4,5,6",0.9628623188405796,0.8591485507246377,0.8591485507246377,0.9239945652173912,6,6,1,1,-6.188149479495294e-06,-8.840213542136134e-07,-0.0116780492677041,-0.001668292752529157,14.857142857142858,2.2857142857142856,0.8571428571428571,0.2942448979591835,0.6790204081632654,0.0,0.5561289795918366,0.13805286176367257,0.6666666666666666,0,0.8432857789855073
