flat_index,row,subject_id,sleep_date,lifelog_date,target,target_index,h057_prob,q061,cell_q061_gain,public_score,invariant_score,private_safe_score,latent_shortcut_energy,bad_pressure_rank,h068_cell_health,outside_h069_cell,outside_h070_cell,is_h050_null,source_count,source_weight,source_family_count,source_consensus,source_mean_move,source_action_delta,source_posterior_delta,hit_h071,hit_h074,hit_h076,hit_h079,h080_bad_same_raw,h080_bad_opp_raw,h080_bad_same_rank,h080_bad_opp_rank,h080_bad_margin_rank,h079_cell,h079_row,h079_role,h080_cell_score,h085_q,h085_q_move,h085_q_gain,h085_abs_q_move,h082_cell,h084_dark_cell,source_agrees_h085,h085_cell_score,q_hard,best_world_y,confidence,hard_gain,combined_score,hard_logit_delta,binary_shock,h086_resp_weight,h086_resp_lift,h086_resp_rank,h086_equation_alignment,h086_resp_action_score,hard_logit_move,hard_diag_gain,h088_prob,h088_logit_move,h088_active,h088_q_delta,h088_q_bad,h088_bad_rank,h088_move_abs_rank,h088_toxicity,h057_positive_weight,h057_positive_logit_move,h095_safe_cell_score
26,3,id01,2024-08-03,2024-08-02,S3,5,0.8471588175105197,0.8457006217293793,8.18971166594018e-06,0.4064057142857143,0.6352171428571428,0.3304578857142856,0.7424857142857143,0.5605714285714286,0.4222368000000001,1.0,1.0,0,3.0,5.4,1.0,1.0,-0.0018696886191682,-1.1270390153788149e-08,-2.4905323716314003e-06,0.0,0.0,0.0,1.0,0.0480622967605667,0.015694640802377,0.7165714285714285,0.2914285714285714,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.4191085714285713,0.8457331265649423,-0.010969014035717262,7.123247512452746e-06,0.010969014035717262,1.0,0.0,1.0,0.2510595428571429,0.8234554286315896,0,0.8234554286315896,2.462636087542324e-07,0.5833828571428571,-0.078488862604821,0.0014556419035197,0.0005606780079834,0.9811865139709982,0.224,-0.4210886724244468,0.1978046857142856,-0.1725527733104697,0.0020844962558860813,0.8388965362598467,-0.06244823323645554,1.0,0.0001671083610534363,0.0001671083610534363,0.9777142857142858,0.7234285714285714,0.8534285714285715,0.9311657142857144,0.09406391070564868,0.10893942857142859
27,3,id01,2024-08-03,2024-08-02,S4,6,0.6214483717332009,0.6175512074460789,3.223741323477025e-05,0.4376971428571429,0.6352171428571428,0.1794598285714285,0.8867142857142858,0.7828571428571428,0.4339138285714286,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.0027555246232835,-1.6920867902415876e-08,-9.808237656320587e-06,0.0,0.0,0.0,1.0,0.139007903665565,0.0021091914946998,0.86,0.1822857142857142,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.3354685714285714,0.6176111199726374,-0.016279468855902812,2.8439027409898898e-05,0.016279468855902812,1.0,0.0,1.0,0.22671600000000003,0.6028371823384765,1,0.6028371823384765,1.3743179741722857e-07,0.5083428571428571,0.0449871292320172,0.0037811007294102,0.0005376570148649,0.940899776013734,0.0628571428571428,0.1998170376761589,0.1412739428571428,-0.07839954031699159,0.000731692818188967,0.6134252505714157,-0.033967205623073315,1.0,5.739594757692146e-06,5.739594757692146e-06,0.916,0.6057142857142858,0.7576857142857143,0.9586457142857143,0.12338666954900879,0.1022488
28,4,id01,2024-08-04,2024-08-03,Q1,0,0.5445439902464404,0.5326987990380605,0.0002824883078107,0.68284,0.5410571428571428,0.3851146857142856,0.4761428571428571,0.6028571428571429,0.5031821714285715,1.0,1.0,0,15.0,17.611240043301578,4.0,1.0,-0.0378956814280989,-1.939312172137734e-06,-0.0002453847974973,1.0,1.0,1.0,1.0,0.0404347469740411,0.0,0.6937142857142857,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_q061_companion,0.6337400000000002,0.532713274749492,-0.04760930157842613,0.0002564162224140132,0.04760930157842613,1.0,0.0,1.0,0.4860352,0.5424106239438239,1,0.5424106239438239,5.14914456045596e-09,0.2679771428571428,-0.0085984927586315,0.0054755013836753,0.0005686576611591,0.9951509070285792,0.5742857142857143,0.1908459114234606,0.4478979428571429,-0.008598492758631504,9.173010289909023e-06,0.5363279018784362,-0.03308147903875178,1.0,-0.0002555379883752984,0.0,0.4542857142857143,0.6005714285714285,0.5344285714285715,0.0,0.0,0.29871622857142854
29,4,id01,2024-08-04,2024-08-03,Q2,1,0.5395147550620563,0.5523215077542246,0.0003305731132317,0.0763314285714285,0.5410571428571428,-0.0246781714285714,0.6445714285714286,0.6251428571428571,0.0902649142857142,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,0.3863999999999998,-0.0003458064146142,0.0132998591685589,0.0,0.0,0.0,1.0,0.0763124379267448,0.0,0.7811428571428571,0.0777142857142857,0.1788571428571428,1.0,1.0,seed_hardtail,0.2507057142857143,0.5522918038359602,0.05154554434227471,0.00029946089756260896,0.05154554434227471,1.0,0.0,1.0,0.34560051428571426,0.5355306149948375,0,0.5355306149948375,1.7685080834212672e-08,0.2481828571428571,-0.0160269074494117,0.0044261186958883,0.0005640012574587,0.9870022005528972,0.32,0.1345851807764538,0.2441340571428571,-0.016026907449411737,3.1933122067839825e-05,0.5451468897622238,0.02269142861264628,1.0,-0.00022600843870612675,0.0,0.4542857142857143,0.5605714285714286,0.5208857142857143,0.0,0.0,0.21235919999999997
30,4,id01,2024-08-04,2024-08-03,Q3,2,0.5388232923930961,0.5556042658277728,0.0005677189900508,0.4013542857142856,0.5410571428571428,0.2690745142857141,0.5504285714285715,0.6765714285714286,0.3910308571428571,0.0,1.0,0,6.0,9.097635963778696,2.0,1.0,0.0382637634423702,-9.14944165388133e-08,-0.0004266638697225,1.0,0.0,0.0,1.0,0.0205895815356529,0.0745612485857055,0.5897142857142857,0.5125714285714286,0.496,1.0,1.0,seed_q061_companion,0.4733114285714286,0.5556057002459245,0.06774024910384915,0.0005167937266989941,0.06774024910384915,1.0,0.0,1.0,0.42952205714285707,0.5356479350735563,1,0.5356479350735563,1.1306661807159382e-08,0.1604,-0.0127723079195129,0.0014642113294873,0.0005792201083014,1.0136351895274578,0.8114285714285714,0.4245459938348219,0.6433368000000002,-0.01277230791951292,2.0281535423660735e-05,0.5462235914255889,0.029817424925990987,1.0,-0.00039003262430881147,0.0,0.4542857142857143,0.588,0.5365714285714286,0.0,0.0,0.2617922285714284
31,4,id01,2024-08-04,2024-08-03,S1,3,0.7815781459655472,0.7545566712665177,0.0020790739878571,0.1521085714285714,0.5410571428571428,0.0986133714285714,0.6762571428571429,0.776,0.3257471999999999,1.0,1.0,0,4.0,7.150759261260218,1.0,1.0,-0.0677811493334912,6.923634784970209e-06,-0.0014140104885295,0.0,0.0,0.0,1.0,0.0811909200239707,0.0085092654786071,0.7897142857142857,0.2422857142857143,0.1788571428571428,1.0,1.0,seed_q061_companion,0.2765114285714285,0.7546014615561007,-0.15158066863232467,0.0018822953756294503,0.15158066863232467,0.0,1.0,1.0,0.4863486857142857,0.7704024619907972,1,0.7704024619907972,2.0324875690835298e-07,0.4957142857142857,-0.0643017217971131,0.000142362421628,0.0005667919858589,0.991885975253134,0.456,-0.3851942261825701,0.3243930285714286,-0.06430172179711313,0.00036143352377215887,0.7597379527928779,-0.12364345276389033,1.0,-0.0020003577632921044,0.0,0.4542857142857143,0.8817142857142857,0.6508285714285714,0.0,0.0,0.24201588571428567
32,4,id01,2024-08-04,2024-08-03,S2,4,0.6868186532777408,0.71704153215778,0.002163031354237,0.6399714285714286,0.5410571428571428,0.5829477142857142,0.0787571428571428,0.1785714285714285,0.5993640000000001,1.0,0.0,0,24.0,24.19364581610774,4.0,1.0,0.1237269848707736,-9.648289735827902e-07,-0.0019566306604438,1.0,1.0,1.0,1.0,0.0,0.312811193854403,0.1785714285714285,0.8651428571428571,0.8662857142857143,1.0,1.0,seed_q061_companion,0.8395085714285716,0.7170930072806714,0.14479947037628582,0.0019778712565452494,0.14479947037628582,1.0,0.0,1.0,0.7383794285714285,0.712059124428548,1,0.712059124428548,8.770238308111442e-07,0.724937142857143,0.1201178989001324,0.0007984526884068,0.0005440131816883,0.9520230679546154,0.0794285714285714,0.8145956503861783,0.3699422857142858,0.12011789890013247,0.0015038065626211683,0.7175744199544553,0.14717369794506308,1.0,-0.002169906804603716,0.0,0.4542857142857143,0.916,0.6619714285714287,0.0,0.0,0.501668
33,4,id01,2024-08-04,2024-08-03,S3,5,0.8598191584284451,0.8718690873858523,0.000617462769184,0.57696,0.5410571428571428,0.5491586857142856,0.1430714285714285,0.1785714285714285,0.5430116571428573,1.0,0.0,0,24.0,24.19364581610774,4.0,1.0,0.0888481015240349,-6.505105772182535e-07,-0.0005586883756165,1.0,1.0,1.0,1.0,0.0,0.2717374220893844,0.1785714285714285,0.8348571428571429,0.836,1.0,1.0,seed_q061_companion,0.7881085714285715,0.8719198241508916,0.10425226157262424,0.0005676968792830972,0.10425226157262424,1.0,0.0,1.0,0.6439593714285714,0.8713362448839631,1,0.8713362448839631,3.15950305324574e-07,0.5973828571428572,0.0990367234129727,0.0002777665372278,0.0005757899549253,1.0076324211194116,0.7611428571428571,0.8553335461987107,0.7015752,0.09903672341297276,0.0005634240323681983,0.8728098504050503,0.11224574114352492,1.0,-0.0006191799348848059,0.0,0.4542857142857143,0.8605714285714285,0.6253714285714287,0.0,0.0,0.42158834285714286
34,4,id01,2024-08-04,2024-08-03,S4,6,0.6844363334065584,0.6878183453201413,2.6530281510561693e-05,0.24324,0.5410571428571428,0.2834237142857143,0.435,0.48,0.2829421714285714,1.0,1.0,0,9.0,11.331778688330218,3.0,1.0,0.0102186660365058,-1.4100392363638697e-08,-2.123761248422999e-05,1.0,1.0,0.0,1.0,0.00681695732624,0.1480788075113409,0.4582857142857143,0.6708571428571428,0.6702857142857143,1.0,1.0,seed_q061_companion,0.5043428571428571,0.6878491105878525,0.015847635963479267,2.4587584869895096e-05,0.015847635963479267,1.0,0.0,1.0,0.3494100571428571,0.6994230670812064,0,0.6994230670812064,2.997881261888449e-07,0.65616,0.0703168966540624,0.0026544058441428,0.0005572809934859,0.9752417386003592,0.1634285714285714,0.2933335607924432,0.2259230857142857,0.07031689665406249,0.0005245396207871345,0.6939524533509498,0.04442780495334242,1.0,6.036027144595835e-05,6.036027144595835e-05,0.9548571428571428,0.6508571428571429,0.8078571428571429,0.0,0.0,0.1106556571428571
35,5,id01,2024-08-06,2024-08-05,Q1,0,0.1250884806363739,0.0963479988481428,0.0040553539652491,0.8568685714285715,0.6886171428571428,0.7593840571428572,0.0964714285714285,0.1785714285714285,0.6987478857142857,1.0,0.0,0,20.0,21.330570287203525,4.0,1.0,-0.2334727778537345,-4.160875554438464e-06,-0.0033207582323989,1.0,1.0,1.0,1.0,0.0,0.1675932988391825,0.1785714285714285,0.7085714285714285,0.7108571428571429,1.0,1.0,episode_neighbor_q061,0.9273771428571428,0.09633031739070029,-0.2935793781559022,0.003714810314687178,0.2935793781559022,1.0,0.0,1.0,0.8339302857142857,0.1155439063232637,0,0.8844560936767363,2.4806122756555e-07,0.6246628571428572,-0.0902208450764405,0.0001027692255365,0.0005714103866725,0.9999681766769208,0.6737142857142857,0.3847739234657201,0.7045830857142859,-0.09022084507644146,0.0004256432688077294,0.1080778790298866,-0.16542532252719533,1.0,-0.003320586098157774,0.0,0.4542857142857143,0.9337142857142857,0.6740571428571428,0.0,0.0,0.5881234285714285
36,5,id01,2024-08-06,2024-08-05,Q2,1,0.5429948329009698,0.5376453665115685,5.762544236198597e-05,0.1461885714285714,0.6886171428571428,0.1222679999999999,0.5636857142857143,0.5565714285714286,0.1180834285714285,0.0,1.0,0,2.0,3.6,1.0,1.0,-0.0032307203213999,6.698295083695807e-08,-1.5935647234899264e-05,0.0,0.0,0.0,1.0,0.0175767358699678,9.855769569473012e-05,0.5697142857142857,0.1657142857142857,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.1863285714285714,0.5376457827433094,-0.021536461057162143,5.242894224011252e-05,0.021536461057162143,0.0,1.0,1.0,0.2739961714285714,0.5386108974743055,0,0.5386108974743055,2.1700199408970343e-08,0.1945599999999999,-0.0176534207040979,0.0011680123852908,0.0005669078323554,0.992088706622037,0.4657142857142857,0.3079232685705391,0.2839300571428572,-0.017653420704097977,3.870501928393555e-05,0.5429948329009698,0.0,0.0,0.0,0.0,0.4542857142857143,0.22028571428571428,0.0,0.0,0.0,0.19496525714285717
37,5,id01,2024-08-06,2024-08-05,Q3,2,0.5251374051887717,0.5393650310295239,0.000406320301139,0.5896228571428571,0.6886171428571428,0.5149366857142856,0.3425714285714286,0.3805714285714285,0.5082337142857143,1.0,0.0,0,20.0,21.330570287203525,4.0,1.0,0.0456478011368758,-4.129851782033786e-07,-0.0003320394800125,1.0,1.0,1.0,1.0,0.0009107951447705,0.0479062513327067,0.3794285714285714,0.4428571428571428,0.4782857142857142,1.0,1.0,episode_neighbor_q061,0.7140428571428572,0.5393689244502999,0.05716788065503284,0.0003699879097136538,0.05716788065503284,1.0,0.0,1.0,0.5703912,0.5153650758870223,1,0.5153650758870223,1.0779427715038205e-07,0.4284685714285714,-0.0391548033743916,0.0038889849275517,0.000574880866789,1.006041516880862,0.7457142857142857,0.3593741329005292,0.6584107428571428,-0.039154803374391686,0.00019136738589842217,0.5219142965724025,-0.012921085113548919,1.0,0.0002047075921177699,0.0002047075921177699,0.9828571428571429,0.5137142857142857,0.7959142857142858,0.0,0.0,0.30869680000000005
38,5,id01,2024-08-06,2024-08-05,S1,3,0.452157785185675,0.4520686735910804,1.6028685712043966e-08,0.1854685714285714,0.6886171428571428,0.3083858857142857,0.4493714285714285,0.532,0.2560724571428571,1.0,1.0,0,7.0,9.08945607468528,3.0,1.0,-0.0001816433527848,-1.89430806453338e-10,-9.404804490885677e-09,1.0,1.0,0.0,1.0,0.0099533587906848,0.0418068826859605,0.4977142857142857,0.4222857142857142,0.4422857142857143,1.0,1.0,episode_neighbor_q061,0.4693542857142857,0.4520592391046336,-0.0003978342070716234,1.783817826783718e-08,0.0003978342070716234,1.0,0.0,1.0,0.2678825714285714,0.4459133774863412,0,0.5540866225136587,4.4115112850927675e-08,0.1883542857142857,-0.0252402054472659,3.316106712153433e-05,0.0005669853353362,0.992224336838392,0.4702857142857143,0.458538788756992,0.3090036571428571,-0.02524020544726635,7.87712755453418e-05,0.4481512333382222,-0.016187170304342302,1.0,3.0840907843665555e-05,3.0840907843665555e-05,0.944,0.5331428571428571,0.7617714285714285,0.0,0.0,0.044795428571428555
39,5,id01,2024-08-06,2024-08-05,S2,4,0.5497473648760006,0.5498198184660895,1.0604119582424689e-08,0.1723142857142857,0.6886171428571428,0.3256376571428571,0.3250285714285714,0.3605714285714286,0.254976,1.0,1.0,0,9.0,11.02603417774264,3.0,1.0,0.0001732514296062,-6.903155001015759e-12,-6.991619039377688e-09,1.0,1.0,0.0,1.0,3.6358967919758456e-11,0.0712280069323457,0.3617142857142857,0.5022857142857143,0.5297142857142857,1.0,1.0,episode_neighbor_q061,0.5104228571428571,0.5498311405744547,0.00033845891217409996,1.2901294921263684e-08,0.00033845891217409996,1.0,0.0,1.0,0.29756679999999996,0.5421630402220448,1,0.5421630402220448,6.537346092323321e-08,0.3943771428571428,-0.030596368788551,0.0044367823212232,0.0005650309930453,0.9888042378293568,0.3605714285714286,0.5194966073780415,0.2846022857142857,-0.030596368788551015,0.00011608077885294499,0.5472469173133346,-0.010096801700222036,1.0,1.3467067814687539e-05,1.3467067814687539e-05,0.9251428571428572,0.5028571428571429,0.7358000000000001,0.0,0.0,0.07844948571428566
40,5,id01,2024-08-06,2024-08-05,S3,5,0.789998902831536,0.7686165806451899,0.0013454180836122,0.6481257142857144,0.6886171428571428,0.5528241142857142,0.2126571428571428,0.448,0.6464818285714288,1.0,0.0,0,9.0,11.02603417774264,3.0,1.0,-0.0736308559166424,-4.123658560273961e-07,-0.0008853544511278,1.0,1.0,0.0,1.0,0.0047269999050729,0.0865481861072869,0.4342857142857143,0.5371428571428571,0.5514285714285714,1.0,1.0,episode_neighbor_q061,0.7418742857142857,0.7686165949797713,-0.12440262887898634,0.0012223899479906208,0.12440262887898634,1.0,0.0,1.0,0.6689480000000001,0.7817231771821556,1,0.7817231771821556,1.156928416472984e-07,0.5686057142857143,-0.0491822034992535,0.0042000101951102,0.0005587822426483,0.977868924634673,0.1897142857142857,0.4007566572299001,0.3754139428571428,-0.04918220349925351,0.00020446298139953356,0.77894400118635,-0.06539570126601202,1.0,-0.0010390811684686252,0.0,0.4542857142857143,0.7337142857142858,0.5957142857142858,0.0,0.0,0.466592
41,5,id01,2024-08-06,2024-08-05,S4,6,0.539318589457077,0.5238136493727557,0.0004830861785662,0.2084914285714285,0.6886171428571428,0.2127246285714286,0.6492285714285715,0.6605714285714286,0.3445851428571428,0.0,1.0,0,3.0,5.4,1.0,1.0,-0.010378838519355,8.65570480489382e-07,-0.0001469808109703,0.0,0.0,0.0,1.0,0.1044263974969837,0.0046820057411662,0.8205714285714286,0.2068571428571428,0.1788571428571428,1.0,1.0,episode_neighbor_q061,0.2472885714285714,0.5238491148832087,-0.062130846066923165,0.0004375646986654047,0.062130846066923165,0.0,1.0,1.0,0.34850697142857145,0.5469792541810468,0,0.5469792541810468,6.6183575671827e-08,0.3413828571428571,0.030873203530622,0.0030737995756068,0.0005703666951979,0.9981417165963816,0.6417142857142857,0.1933909302835153,0.3816521142857142,0.030873203530622034,0.00011820211816249149,0.5418488428864282,0.010188157165105266,1.0,0.00017049652449063757,0.00017049652449063757,0.9788571428571429,0.5034285714285714,0.7884,0.0,0.0,0.06232045714285715
42,6,id01,2024-08-07,2024-08-06,Q1,0,0.5712427809308589,0.58503469914409,0.0003894112027557,0.4931657142857142,0.6720971428571428,0.2870899142857142,0.6129714285714285,0.9594285714285714,0.4486656,1.0,1.0,0,6.0,5.71228967627096,1.0,1.0,0.0565527869184808,-1.4717502341859584e-07,-0.0003894112027557,1.0,0.0,0.0,0.0,0.0828453611398085,0.0279796005158516,0.7908571428571428,0.3605714285714286,0.1788571428571428,0.0,0.0,,0.5006428571428573,0.5850256485600152,0.05651550641043285,0.0003539729329469221,0.05651550641043285,1.0,0.0,1.0,0.42824702857142866,0.5659470991135095,0,0.5659470991135095,3.1992822661412265e-08,0.214,-0.0215892777353854,0.0010164637069979,0.0005768093199577,1.0094163099260858,0.7771428571428571,0.196338538101784,0.6266124571428572,-0.021589277735385493,5.719319202845963e-05,0.5773249585281938,0.02487816500407397,1.0,-0.00026718913955037227,0.0,0.4542857142857143,0.5702857142857143,0.5262,0.0,0.0,0.28742525714285705
43,6,id01,2024-08-07,2024-08-06,Q2,1,0.5953821937104642,0.5989967308179304,2.7142711617411663e-05,0.3513314285714285,0.6720971428571428,0.3115293142857143,0.4167142857142857,0.4354285714285714,0.1899750857142857,1.0,1.0,0,3.0,2.88867031863696,1.0,1.0,0.0150259521964126,-9.384017336676352e-08,-2.7142711617411663e-05,1.0,0.0,0.0,0.0,0.0040847353183376,0.0365343892308975,0.4245714285714285,0.3965714285714286,0.4457142857142857,0.0,0.0,,0.4412199999999999,0.5989856103481657,0.01497965563051501,2.4549704840448605e-05,0.01497965563051501,1.0,0.0,1.0,0.35597999999999996,0.6124884559618218,0,0.6124884559618218,3.430390265823114e-07,0.5993371428571429,0.0715238470920119,0.0023811553862967,0.0005686379198661,0.9951163597658323,0.5725714285714286,0.3459859028138633,0.4281923428571429,0.07152384709201193,0.0006102367072216008,0.6060539872604265,0.04449458525991945,1.0,7.744066370041214e-05,7.744066370041214e-05,0.9588571428571429,0.6525714285714286,0.8123714285714286,0.0,0.0,0.14206914285714278
44,6,id01,2024-08-07,2024-08-06,Q3,2,0.6207118969909945,0.6262374788190724,6.496777761422212e-05,0.3646342857142856,0.6720971428571428,0.4015053142857143,0.4353428571428571,0.4948571428571429,0.370130857142857,1.0,1.0,0,9.0,8.433140807570801,3.0,1.0,0.0232104157397716,-2.704745964975017e-08,-6.485943920440162e-05,1.0,1.0,1.0,0.0,0.007592684309586,0.1640928559142003,0.468,0.7005714285714286,0.6937142857142857,0.0,0.0,,0.5801314285714286,0.6262649855676597,0.02365559468840167,5.9719446965145195e-05,0.02365559468840167,1.0,0.0,1.0,0.4101179428571428,0.635202416345164,0,0.635202416345164,2.450006093757716e-07,0.57448,0.062030121832708,0.0061394634125087,0.0005787063666415,1.0127361416227194,0.8057142857142857,0.5013347611545053,0.6323029714285715,0.06203012183270801,0.0004482351462955503,0.631257080309879,0.04504253249203111,1.0,-1.2185037319811798e-05,0.0,0.4542857142857143,0.6548571428571428,0.5217428571428572,0.0,0.0,0.24196034285714285
45,6,id01,2024-08-07,2024-08-06,S1,3,0.7886821487526844,0.7926121495174145,4.654829577233066e-05,0.6280742857142857,0.6720971428571428,0.4436789714285714,0.4250571428571428,0.5611428571428572,0.5284998857142857,1.0,1.0,0,14.0,13.26758741186952,3.0,1.0,0.0236925765211775,-8.928622112052703e-07,-4.6274711469528024e-05,1.0,1.0,1.0,0.0,0.032791844304683,0.0063532934611472,0.66,0.2182857142857142,0.1788571428571428,0.0,0.0,,0.6238114285714286,0.7926047888403762,0.023698534640740343,4.221350694766368e-05,0.023698534640740343,1.0,0.0,1.0,0.4136451428571429,0.7838901126846616,1,0.7838901126846616,3.8424386900598025e-08,0.4405942857142857,-0.0285181501407054,0.0074271967314203,0.0005665858220565,0.9915251885989024,0.4428571428571428,0.3991074616008848,0.3640357714285714,-0.028518150140705467,6.851596129942017e-05,0.7904160298954657,0.010434973569498185,1.0,-3.18770325270501e-05,0.0,0.4542857142857143,0.5045714285714286,0.4841142857142858,0.0,0.0,0.25469371428571425
46,6,id01,2024-08-07,2024-08-06,S2,4,0.5542707137333157,0.5079000114409025,0.0043286808494996,0.8142285714285714,0.6720971428571428,0.7310633714285715,0.0538428571428571,0.1785714285714285,0.76602,1.0,0.0,0,17.0,15.930570287203524,3.0,1.0,-0.187477432001766,-2.322773919911558e-06,-0.0043027997627339,1.0,1.0,1.0,0.0,0.0,0.2438201576419227,0.1785714285714285,0.8154285714285714,0.8154285714285714,0.0,0.0,,0.9092485714285714,0.5078700021527768,-0.18645882537822994,0.003943409551644739,0.18645882537822994,1.0,0.0,1.0,0.806968057142857,0.5275718430031864,0,0.5275718430031864,8.375597254674218e-07,0.6705257142857143,-0.1075420694221698,0.0011618584939225,0.000552308101579,0.966539177763344,0.1114285714285714,0.7008373609332922,0.4346314285714285,-0.10754206942216983,0.0014377326563966841,0.512946389349208,-0.16614429905458222,1.0,-0.004282708709774208,0.0,0.4542857142857143,0.9348571428571428,0.6768857142857143,0.0,0.0,0.5745287999999998
