fold,block_mode,family,k,context_variant,target,true_rate,pred_rate,oracle_rate
geom_r00,submission_like,label_rate,10,prior_label,S1,0.5714285969734192,0.6615123748779297,0.942187488079071
geom_r00,submission_like,label_rate,10,prior_label,S2,0.7142857313156128,0.6505528092384338,0.9441666603088379
geom_r00,submission_like,label_rate,10,prior_label,S3,0.9285714030265808,0.4673289358615875,0.8651041984558105
geom_r00,submission_like,label_rate,10,prior_label,S4,0.5714285969734192,0.3650745153427124,0.8005207777023315
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.5625,0.23771245777606964,0.25833335518836975
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.8125,0.4722234308719635,0.8292708396911621
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.75,0.6603266596794128,0.9360416531562805
geom_r00,submission_like,label_rate,10,prior_label,S1,0.9375,0.7895057797431946,0.942187488079071
geom_r00,submission_like,label_rate,10,prior_label,S2,0.9375,0.8129974603652954,0.9441666603088379
geom_r00,submission_like,label_rate,10,prior_label,S3,1.0,0.70787113904953,0.8651041984558105
geom_r00,submission_like,label_rate,10,prior_label,S4,0.6875,0.6157310009002686,0.8005207777023315
geom_r00,submission_like,label_rate,10,prior_label,Q1,1.0,0.4145156145095825,0.8495368361473083
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.800000011920929,0.5676314234733582,0.792021632194519
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.800000011920929,0.5394877791404724,0.7976233959197998
geom_r00,submission_like,label_rate,10,prior_label,S1,0.800000011920929,0.5566410422325134,0.7838701009750366
geom_r00,submission_like,label_rate,10,prior_label,S2,0.5,0.5894981026649475,0.3977532684803009
geom_r00,submission_like,label_rate,10,prior_label,S3,0.5,0.4758753478527069,0.28223809599876404
geom_r00,submission_like,label_rate,10,prior_label,S4,0.10000000149011612,0.5238299369812012,0.406337708234787
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.6666666865348816,0.8437803387641907,0.98108971118927
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.3333333432674408,0.16610313951969147,0.06826923787593842
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.6666666865348816,0.7646746635437012,0.8003206253051758
geom_r00,submission_like,label_rate,10,prior_label,S1,1.0,0.8598942160606384,0.9112179279327393
geom_r00,submission_like,label_rate,10,prior_label,S2,1.0,0.855212926864624,0.9160255789756775
geom_r00,submission_like,label_rate,10,prior_label,S3,0.6666666865348816,0.7637127041816711,0.754807710647583
geom_r00,submission_like,label_rate,10,prior_label,S4,1.0,0.6990059018135071,0.7500001192092896
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.0,0.49092477560043335,0.8495368361473083
geom_r00,submission_like,label_rate,10,prior_label,Q2,1.0,0.5690438151359558,0.792021632194519
geom_r00,submission_like,label_rate,10,prior_label,Q3,1.0,0.6954360008239746,0.7976233959197998
geom_r00,submission_like,label_rate,10,prior_label,S1,1.0,0.6897192597389221,0.7838701009750366
geom_r00,submission_like,label_rate,10,prior_label,S2,0.0,0.5717458128929138,0.3977532684803009
geom_r00,submission_like,label_rate,10,prior_label,S3,0.0,0.6226374506950378,0.28223809599876404
geom_r00,submission_like,label_rate,10,prior_label,S4,0.0,0.44518497586250305,0.406337708234787
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.0,0.42898663878440857,0.27818945050239563
geom_r00,submission_like,label_rate,10,prior_label,Q2,1.0,0.4657263159751892,0.6635791063308716
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.0,0.6604969501495361,0.3999490737915039
geom_r00,submission_like,label_rate,10,prior_label,S1,0.0,0.629993200302124,0.3113827109336853
geom_r00,submission_like,label_rate,10,prior_label,S2,0.0,0.564093291759491,0.23080596327781677
geom_r00,submission_like,label_rate,10,prior_label,S3,0.0,0.6087643504142761,0.10525846481323242
geom_r00,submission_like,label_rate,10,prior_label,S4,0.0,0.373841255903244,0.6970334053039551
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.0,0.5483990907669067,0.28360456228256226
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.3333333432674408,0.3901764452457428,0.14867670834064484
geom_r00,submission_like,label_rate,10,prior_label,Q3,1.0,0.6931665539741516,0.5370007753372192
geom_r00,submission_like,label_rate,10,prior_label,S1,0.6666666865348816,0.7402870655059814,0.6531031131744385
geom_r00,submission_like,label_rate,10,prior_label,S2,0.6666666865348816,0.706669807434082,0.6413784623146057
geom_r00,submission_like,label_rate,10,prior_label,S3,0.3333333432674408,0.6769987344741821,0.44963717460632324
geom_r00,submission_like,label_rate,10,prior_label,S4,0.6666666865348816,0.47839096188545227,0.33965280652046204
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.75,0.37916243076324463,0.8495368361473083
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.875,0.30112361907958984,0.792021632194519
geom_r00,submission_like,label_rate,10,prior_label,Q3,1.0,0.6139945983886719,0.7976233959197998
geom_r00,submission_like,label_rate,10,prior_label,S1,1.0,0.6669804453849792,0.7838701009750366
geom_r00,submission_like,label_rate,10,prior_label,S2,0.75,0.6463414430618286,0.3977532684803009
geom_r00,submission_like,label_rate,10,prior_label,S3,0.375,0.5709473490715027,0.28223809599876404
geom_r00,submission_like,label_rate,10,prior_label,S4,0.75,0.3793652057647705,0.406337708234787
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.5,0.5346412658691406,0.27818945050239563
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.5,0.717644989490509,0.6635791063308716
geom_r00,submission_like,label_rate,10,prior_label,Q3,1.0,0.5907838940620422,0.3999490737915039
geom_r00,submission_like,label_rate,10,prior_label,S1,0.0,0.5241831541061401,0.3113827109336853
geom_r00,submission_like,label_rate,10,prior_label,S2,0.0,0.32033005356788635,0.23080596327781677
geom_r00,submission_like,label_rate,10,prior_label,S3,0.0,0.22849750518798828,0.10525846481323242
geom_r00,submission_like,label_rate,10,prior_label,S4,0.0,0.54742830991745,0.6970334053039551
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.800000011920929,0.5603334903717041,0.27818945050239563
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.20000000298023224,0.579068124294281,0.6635791063308716
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.6000000238418579,0.6386386752128601,0.3999490737915039
geom_r00,submission_like,label_rate,10,prior_label,S1,0.4000000059604645,0.6448200345039368,0.3113827109336853
geom_r00,submission_like,label_rate,10,prior_label,S2,0.20000000298023224,0.4395010471343994,0.23080596327781677
geom_r00,submission_like,label_rate,10,prior_label,S3,0.20000000298023224,0.307780921459198,0.10525846481323242
geom_r00,submission_like,label_rate,10,prior_label,S4,0.6000000238418579,0.44496995210647583,0.6970334053039551
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.8571428656578064,0.38510987162590027,0.28360456228256226
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.0,0.31685876846313477,0.14867670834064484
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.8571428656578064,0.5716784596443176,0.5370007753372192
geom_r00,submission_like,label_rate,10,prior_label,S1,0.7142857313156128,0.6454910635948181,0.6531031131744385
geom_r00,submission_like,label_rate,10,prior_label,S2,0.5714285969734192,0.5687897801399231,0.6413784623146057
geom_r00,submission_like,label_rate,10,prior_label,S3,0.0,0.41008883714675903,0.44963717460632324
geom_r00,submission_like,label_rate,10,prior_label,S4,0.1428571492433548,0.3768700063228607,0.33965280652046204
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.0,0.10818592458963394,0.020045045763254166
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.0,0.2508941888809204,0.038963962346315384
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.25,0.3710746765136719,0.1804054081439972
geom_r00,submission_like,label_rate,10,prior_label,S1,0.75,0.9274331331253052,0.9556305408477783
geom_r00,submission_like,label_rate,10,prior_label,S2,1.0,0.8959915637969971,0.9076576232910156
geom_r00,submission_like,label_rate,10,prior_label,S3,1.0,0.9181678891181946,0.9529278874397278
geom_r00,submission_like,label_rate,10,prior_label,S4,0.75,0.7845160365104675,0.8022521734237671
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.375,0.12307611107826233,0.25833335518836975
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.75,0.3464949429035187,0.8292708396911621
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.75,0.4375443458557129,0.9360416531562805
geom_r00,submission_like,label_rate,10,prior_label,S1,1.0,0.9014350771903992,0.942187488079071
geom_r00,submission_like,label_rate,10,prior_label,S2,1.0,0.9060502648353577,0.9441666603088379
geom_r00,submission_like,label_rate,10,prior_label,S3,1.0,0.9105812907218933,0.8651041984558105
geom_r00,submission_like,label_rate,10,prior_label,S4,1.0,0.7900838255882263,0.8005207777023315
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.0,0.228370800614357,0.25833335518836975
geom_r00,submission_like,label_rate,10,prior_label,Q2,1.0,0.4733854830265045,0.8292708396911621
geom_r00,submission_like,label_rate,10,prior_label,Q3,1.0,0.5548518300056458,0.9360416531562805
geom_r00,submission_like,label_rate,10,prior_label,S1,1.0,0.890764057636261,0.942187488079071
geom_r00,submission_like,label_rate,10,prior_label,S2,1.0,0.8345091342926025,0.9441666603088379
geom_r00,submission_like,label_rate,10,prior_label,S3,1.0,0.8724839091300964,0.8651041984558105
geom_r00,submission_like,label_rate,10,prior_label,S4,1.0,0.7021192312240601,0.8005207777023315
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.6000000238418579,0.3348988890647888,0.8722222447395325
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.7333333492279053,0.6195154190063477,0.8277777433395386
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.4000000059604645,0.7366515398025513,0.5944444537162781
geom_r00,submission_like,label_rate,10,prior_label,S1,0.9333333373069763,0.7732608318328857,0.8722221851348877
geom_r00,submission_like,label_rate,10,prior_label,S2,0.9333333373069763,0.7826420664787292,0.838888943195343
geom_r00,submission_like,label_rate,10,prior_label,S3,0.8666666746139526,0.6786399483680725,0.9777777194976807
geom_r00,submission_like,label_rate,10,prior_label,S4,0.4000000059604645,0.6272607445716858,0.17222222685813904
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.75,0.2353365272283554,0.10745614767074585
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.75,0.7923836708068848,0.8486841917037964
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.5,0.4061089754104614,0.2017543762922287
geom_r00,submission_like,label_rate,10,prior_label,S1,0.5,0.35890743136405945,0.1513158082962036
geom_r00,submission_like,label_rate,10,prior_label,S2,0.75,0.7004234194755554,0.8618422150611877
geom_r00,submission_like,label_rate,10,prior_label,S3,0.75,0.7331805229187012,0.8640351295471191
geom_r00,submission_like,label_rate,10,prior_label,S4,1.0,0.7108494639396667,0.8706141114234924
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.5,0.22824379801750183,0.27818945050239563
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.5,0.8141897320747375,0.6635791063308716
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.5,0.33951660990715027,0.3999490737915039
geom_r00,submission_like,label_rate,10,prior_label,S1,0.3333333432674408,0.30511870980262756,0.3113827109336853
geom_r00,submission_like,label_rate,10,prior_label,S2,0.5,0.7659111618995667,0.23080596327781677
geom_r00,submission_like,label_rate,10,prior_label,S3,0.6666666865348816,0.7654034495353699,0.10525846481323242
geom_r00,submission_like,label_rate,10,prior_label,S4,0.6666666865348816,0.7602091431617737,0.6970334053039551
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.0,0.35956233739852905,0.10745614767074585
geom_r00,submission_like,label_rate,10,prior_label,Q2,1.0,0.7457262873649597,0.8486841917037964
geom_r00,submission_like,label_rate,10,prior_label,Q3,1.0,0.48942679166793823,0.2017543762922287
geom_r00,submission_like,label_rate,10,prior_label,S1,0.0,0.4976218640804291,0.1513158082962036
geom_r00,submission_like,label_rate,10,prior_label,S2,1.0,0.631230890750885,0.8618422150611877
geom_r00,submission_like,label_rate,10,prior_label,S3,1.0,0.7150004506111145,0.8640351295471191
geom_r00,submission_like,label_rate,10,prior_label,S4,0.5,0.5683028101921082,0.8706141114234924
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.5,0.4409756362438202,0.28360456228256226
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.4285714328289032,0.3663221001625061,0.14867670834064484
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.2142857164144516,0.6152259707450867,0.5370007753372192
geom_r00,submission_like,label_rate,10,prior_label,S1,0.5714285969734192,0.6899085640907288,0.6531031131744385
geom_r00,submission_like,label_rate,10,prior_label,S2,1.0,0.5846826434135437,0.6413784623146057
geom_r00,submission_like,label_rate,10,prior_label,S3,0.7142857313156128,0.42388227581977844,0.44963717460632324
geom_r00,submission_like,label_rate,10,prior_label,S4,0.6428571343421936,0.3841232657432556,0.33965280652046204
geom_r00,submission_like,label_rate,10,prior_label,Q1,0.4545454680919647,0.30327871441841125,0.27818945050239563
geom_r00,submission_like,label_rate,10,prior_label,Q2,0.4545454680919647,0.22212234139442444,0.6635791063308716
geom_r00,submission_like,label_rate,10,prior_label,Q3,0.4545454680919647,0.533711850643158,0.3999490737915039
geom_r00,submission_like,label_rate,10,prior_label,S1,0.3636363744735718,0.625866711139679,0.3113827109336853
geom_r00,submission_like,label_rate,10,prior_label,S2,0.27272728085517883,0.5955179333686829,0.23080596327781677
geom_r00,submission_like,label_rate,10,prior_label,S3,0.4545454680919647,0.4167732000350952,0.10525846481323242
geom_r00,submission_like,label_rate,10,prior_label,S4,0.7272727489471436,0.37545880675315857,0.6970334053039551
geom_r00,submission_like,raw_mean,8,prior_label,Q1,0.2857142984867096,0.5763688087463379,0.5779293179512024
geom_r00,submission_like,raw_mean,8,prior_label,Q2,0.7857142686843872,0.42277777194976807,0.4211099445819855
geom_r00,submission_like,raw_mean,8,prior_label,Q3,0.5714285969734192,0.6967692971229553,0.6988577842712402
geom_r00,submission_like,raw_mean,8,prior_label,S1,0.5714285969734192,0.6867864727973938,0.6879243850708008
geom_r00,submission_like,raw_mean,8,prior_label,S2,0.7142857313156128,0.5709510445594788,0.5707469582557678
geom_r00,submission_like,raw_mean,8,prior_label,S3,0.9285714030265808,0.48703476786613464,0.48691144585609436
geom_r00,submission_like,raw_mean,8,prior_label,S4,0.5714285969734192,0.4957716464996338,0.4952174127101898
geom_r00,submission_like,raw_mean,8,prior_label,Q1,0.5625,0.4834146201610565,0.5779293179512024
geom_r00,submission_like,raw_mean,8,prior_label,Q2,0.8125,0.4738738238811493,0.4211099445819855
geom_r00,submission_like,raw_mean,8,prior_label,Q3,0.75,0.7434058785438538,0.6988577842712402
geom_r00,submission_like,raw_mean,8,prior_label,S1,0.9375,0.7141371369361877,0.6879243850708008
geom_r00,submission_like,raw_mean,8,prior_label,S2,0.9375,0.6812237501144409,0.5707469582557678
geom_r00,submission_like,raw_mean,8,prior_label,S3,1.0,0.5914536714553833,0.48691144585609436
geom_r00,submission_like,raw_mean,8,prior_label,S4,0.6875,0.44675764441490173,0.4952174127101898
geom_r00,submission_like,raw_mean,8,prior_label,Q1,1.0,0.5668345093727112,0.5779293179512024
geom_r00,submission_like,raw_mean,8,prior_label,Q2,0.800000011920929,0.4257391095161438,0.4211099445819855
geom_r00,submission_like,raw_mean,8,prior_label,Q3,0.800000011920929,0.6972668170928955,0.6988577842712402
geom_r00,submission_like,raw_mean,8,prior_label,S1,0.800000011920929,0.6833943128585815,0.6879243850708008
geom_r00,submission_like,raw_mean,8,prior_label,S2,0.5,0.5747681856155396,0.5707469582557678
geom_r00,submission_like,raw_mean,8,prior_label,S3,0.5,0.4913063049316406,0.48691144585609436
geom_r00,submission_like,raw_mean,8,prior_label,S4,0.10000000149011612,0.4947182238101959,0.4952174127101898
geom_r00,submission_like,raw_mean,8,prior_label,Q1,0.6666666865348816,0.5603059530258179,0.5779293179512024
geom_r00,submission_like,raw_mean,8,prior_label,Q2,0.3333333432674408,0.4306524395942688,0.4211099445819855
geom_r00,submission_like,raw_mean,8,prior_label,Q3,0.6666666865348816,0.7075704336166382,0.6988577842712402
