fold,family,k,context_variant,length,len_bucket,true_proto,pred_proto,proto_correct,sample_logloss,rate_sqerr
geom_r00,label_rate_only,10,strict_labelonly,11,long_5p,5,1,0.0,7.6029953956604,0.11052744835615158
geom_r00,label_rate_only,10,strict_prior,14,long_5p,1,1,1.0,0.0007633499335497618,0.024085188284516335
geom_r00,label_rate_only,10,strict_prior,16,long_5p,8,8,1.0,0.5661488771438599,0.029357824474573135
geom_r00,label_rate_only,10,strict_prior,10,long_5p,6,1,0.0,0.9519698619842529,0.08811251074075699
geom_r00,label_rate_only,10,strict_prior,3,mid_3_4,8,1,0.0,1.7608191967010498,0.12140659242868423
geom_r00,label_rate_only,10,strict_prior,1,short_1_2,0,8,0.0,3.3589091300964355,0.15523603558540344
geom_r00,label_rate_only,10,strict_prior,8,long_5p,6,1,0.0,2.8498194217681885,0.031685009598731995
geom_r00,label_rate_only,10,strict_prior,3,mid_3_4,6,9,0.0,2.2412781715393066,0.06299992650747299
geom_r00,label_rate_only,10,strict_prior,2,short_1_2,7,6,0.0,1.124489426612854,0.14732953906059265
geom_r00,label_rate_only,10,strict_prior,5,long_5p,7,7,1.0,0.70267653465271,0.01824537105858326
geom_r00,label_rate_only,10,strict_prior,2,short_1_2,7,7,1.0,0.4127432107925415,0.08904232829809189
geom_r00,label_rate_only,10,strict_prior,5,long_5p,7,7,1.0,0.19999517500400543,0.045462220907211304
geom_r00,label_rate_only,10,strict_prior,1,short_1_2,4,4,1.0,0.31242817640304565,0.023768875747919083
geom_r00,label_rate_only,10,strict_prior,8,long_5p,0,4,0.0,2.4337732791900635,0.13492989540100098
geom_r00,label_rate_only,10,strict_prior,5,long_5p,1,4,0.0,2.1801352500915527,0.0757225900888443
geom_r00,label_rate_only,10,strict_prior,15,long_5p,1,8,0.0,10.031729698181152,0.10831660777330399
geom_r00,label_rate_only,10,strict_prior,2,short_1_2,6,3,0.0,2.004070520401001,0.21400068700313568
geom_r00,label_rate_only,10,strict_prior,2,short_1_2,9,3,0.0,2.1875410079956055,0.058411549776792526
geom_r00,label_rate_only,10,strict_prior,2,short_1_2,4,3,0.0,4.546298503875732,0.13623085618019104
geom_r00,label_rate_only,10,strict_prior,4,mid_3_4,5,3,0.0,2.893554925918579,0.10666755586862564
geom_r00,label_rate_only,10,strict_prior,1,short_1_2,8,3,0.0,2.4083032608032227,0.2943386137485504
geom_r00,label_rate_only,10,strict_prior,2,short_1_2,8,3,0.0,3.0856173038482666,0.24707113206386566
geom_r00,label_rate_only,10,strict_prior,13,long_5p,3,1,0.0,13.815510749816895,0.07595411688089371
geom_r00,label_rate_only,10,strict_prior,11,long_5p,5,1,0.0,13.815510749816895,0.10638152807950974
geom_r00,label_state,4,strict_surround,14,long_5p,0,0,1.0,0.0015531913377344608,0.030628887936472893
geom_r00,label_state,4,strict_surround,16,long_5p,0,0,1.0,0.0011412454769015312,0.07358761876821518
geom_r00,label_state,4,strict_surround,10,long_5p,0,0,1.0,1.788139485370266e-07,0.1078174039721489
geom_r00,label_state,4,strict_surround,3,mid_3_4,1,1,1.0,0.04959394782781601,0.1828775405883789
geom_r00,label_state,4,strict_surround,1,short_1_2,2,2,1.0,0.4898656904697418,0.10846149176359177
geom_r00,label_state,4,strict_surround,8,long_5p,0,0,1.0,0.07455087453126907,0.03985074535012245
geom_r00,label_state,4,strict_surround,3,mid_3_4,3,1,0.0,2.4084458351135254,0.08532526344060898
geom_r00,label_state,4,strict_surround,2,short_1_2,3,3,1.0,7.569818535557715e-06,0.14529477059841156
geom_r00,label_state,4,strict_surround,5,long_5p,3,3,1.0,0.003437220584601164,0.06029058247804642
geom_r00,label_state,4,strict_surround,2,short_1_2,3,0,0.0,8.957907676696777,0.22652827203273773
geom_r00,label_state,4,strict_surround,5,long_5p,0,3,0.0,8.694836616516113,0.05676093325018883
geom_r00,label_state,4,strict_surround,1,short_1_2,2,2,1.0,0.0002215153945144266,0.056020766496658325
geom_r00,label_state,4,strict_surround,8,long_5p,1,2,0.0,13.815510749816895,0.06386829167604446
geom_r00,label_state,4,strict_surround,5,long_5p,2,2,1.0,4.5895681068941485e-06,0.06984476000070572
geom_r00,label_state,4,strict_surround,15,long_5p,0,0,1.0,0.06872468441724777,0.0184943825006485
geom_r00,label_state,4,strict_surround,2,short_1_2,0,1,0.0,10.220837593078613,0.19029948115348816
geom_r00,label_state,4,strict_surround,2,short_1_2,3,3,1.0,0.49041634798049927,0.05732253938913345
geom_r00,label_state,4,strict_surround,2,short_1_2,0,1,0.0,6.844476222991943,0.17974422872066498
geom_r00,label_state,4,strict_surround,4,mid_3_4,0,1,0.0,5.2799601554870605,0.20254114270210266
geom_r00,label_state,4,strict_surround,1,short_1_2,2,3,0.0,6.756409168243408,0.3289412558078766
geom_r00,label_state,4,strict_surround,2,short_1_2,1,3,0.0,10.334282875061035,0.2212950736284256
geom_r00,label_state,4,strict_surround,13,long_5p,3,0,0.0,4.3212761878967285,0.055175721645355225
geom_r00,label_state,4,strict_surround,11,long_5p,0,0,1.0,0.03028455749154091,0.06046798452734947
geom_r00,label_state,4,strict_labelonly,14,long_5p,0,0,1.0,0.06751848757266998,0.030815865844488144
geom_r00,label_state,4,strict_labelonly,16,long_5p,0,0,1.0,0.000131675333250314,0.07348259538412094
geom_r00,label_state,4,strict_labelonly,10,long_5p,0,0,1.0,0.0015637577744200826,0.10783544927835464
geom_r00,label_state,4,strict_labelonly,3,mid_3_4,1,1,1.0,1.0830503702163696,0.141328826546669
geom_r00,label_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.6355684995651245,0.13601236045360565
geom_r00,label_state,4,strict_labelonly,8,long_5p,0,0,1.0,0.02858695015311241,0.037565555423498154
geom_r00,label_state,4,strict_labelonly,3,mid_3_4,3,1,0.0,3.9269940853118896,0.09577388316392899
geom_r00,label_state,4,strict_labelonly,2,short_1_2,3,3,1.0,0.4933491349220276,0.147331103682518
geom_r00,label_state,4,strict_labelonly,5,long_5p,3,0,0.0,0.9609293341636658,0.048225510865449905
geom_r00,label_state,4,strict_labelonly,2,short_1_2,3,1,0.0,1.924649953842163,0.25900065898895264
geom_r00,label_state,4,strict_labelonly,5,long_5p,0,3,0.0,1.043823480606079,0.0662386491894722
geom_r00,label_state,4,strict_labelonly,1,short_1_2,2,2,1.0,0.00481906533241272,0.05649461969733238
geom_r00,label_state,4,strict_labelonly,8,long_5p,1,2,0.0,7.412919521331787,0.06579672545194626
geom_r00,label_state,4,strict_labelonly,5,long_5p,2,2,1.0,0.02200808748602867,0.06751315295696259
geom_r00,label_state,4,strict_labelonly,15,long_5p,0,0,1.0,0.025807883590459824,0.019438082352280617
geom_r00,label_state,4,strict_labelonly,2,short_1_2,0,1,0.0,2.226926565170288,0.17706850171089172
geom_r00,label_state,4,strict_labelonly,2,short_1_2,3,3,1.0,0.6850897073745728,0.06801316887140274
geom_r00,label_state,4,strict_labelonly,2,short_1_2,0,3,0.0,2.7830605506896973,0.129280224442482
geom_r00,label_state,4,strict_labelonly,4,mid_3_4,0,0,1.0,1.0645360946655273,0.11072137206792831
geom_r00,label_state,4,strict_labelonly,1,short_1_2,2,3,0.0,1.1228995323181152,0.24958276748657227
geom_r00,label_state,4,strict_labelonly,2,short_1_2,1,3,0.0,2.2031521797180176,0.21181143820285797
geom_r00,label_state,4,strict_labelonly,13,long_5p,3,0,0.0,5.893889427185059,0.054777998477220535
geom_r00,label_state,4,strict_labelonly,11,long_5p,0,0,1.0,0.04577517881989479,0.06043849512934685
geom_r00,label_state,4,strict_prior,14,long_5p,0,0,1.0,0.00016338967543561012,0.03066978044807911
geom_r00,label_state,4,strict_prior,16,long_5p,0,0,1.0,-0.0,0.07349599897861481
geom_r00,label_state,4,strict_prior,10,long_5p,0,0,1.0,5.960464477539063e-08,0.10781741142272949
geom_r00,label_state,4,strict_prior,3,mid_3_4,1,0,0.0,1.3379393815994263,0.1406165510416031
geom_r00,label_state,4,strict_prior,1,short_1_2,2,2,1.0,0.7658765912055969,0.14160960912704468
geom_r00,label_state,4,strict_prior,8,long_5p,0,0,1.0,0.009430810809135437,0.036783456802368164
geom_r00,label_state,4,strict_prior,3,mid_3_4,3,0,0.0,1.9127197265625,0.07125065475702286
geom_r00,label_state,4,strict_prior,2,short_1_2,3,3,1.0,0.6285629868507385,0.15462453663349152
geom_r00,label_state,4,strict_prior,5,long_5p,3,0,0.0,1.9992319345474243,0.054701101034879684
geom_r00,label_state,4,strict_prior,2,short_1_2,3,3,1.0,0.5628069043159485,0.16929711401462555
geom_r00,label_state,4,strict_prior,5,long_5p,0,0,1.0,0.27415838837623596,0.07307790964841843
geom_r00,label_state,4,strict_prior,1,short_1_2,2,2,1.0,0.019629552960395813,0.05800266191363335
geom_r00,label_state,4,strict_prior,8,long_5p,1,2,0.0,8.737936973571777,0.06608929485082626
geom_r00,label_state,4,strict_prior,5,long_5p,2,2,1.0,0.038242727518081665,0.06594324856996536
geom_r00,label_state,4,strict_prior,15,long_5p,0,0,1.0,3.337865791763761e-06,0.02022169716656208
geom_r00,label_state,4,strict_prior,2,short_1_2,0,1,0.0,1.9161826372146606,0.17455019056797028
geom_r00,label_state,4,strict_prior,2,short_1_2,3,3,1.0,0.9047983884811401,0.07305725663900375
geom_r00,label_state,4,strict_prior,2,short_1_2,0,1,0.0,2.2426586151123047,0.14514990150928497
geom_r00,label_state,4,strict_prior,4,mid_3_4,0,0,1.0,0.5613186955451965,0.13095106184482574
geom_r00,label_state,4,strict_prior,1,short_1_2,2,1,0.0,1.433991551399231,0.27508965134620667
geom_r00,label_state,4,strict_prior,2,short_1_2,1,1,1.0,0.5570665597915649,0.19485752284526825
geom_r00,label_state,4,strict_prior,13,long_5p,3,0,0.0,10.147092819213867,0.05478507652878761
geom_r00,label_state,4,strict_prior,11,long_5p,0,0,1.0,-0.0,0.05960556119680405
geom_r00,label_state,6,strict_surround,14,long_5p,4,4,1.0,0.10070402920246124,0.02566385455429554
geom_r00,label_state,6,strict_surround,16,long_5p,4,4,1.0,0.031121069565415382,0.06440743058919907
geom_r00,label_state,6,strict_surround,10,long_5p,1,1,1.0,0.045819416642189026,0.08006536960601807
geom_r00,label_state,6,strict_surround,3,mid_3_4,1,0,0.0,1.9230189323425293,0.13974834978580475
geom_r00,label_state,6,strict_surround,1,short_1_2,0,0,1.0,1.0251976251602173,0.11873515695333481
geom_r00,label_state,6,strict_surround,8,long_5p,4,4,1.0,0.45685648918151855,0.02494228444993496
geom_r00,label_state,6,strict_surround,3,mid_3_4,2,0,0.0,5.0869975090026855,0.1648329347372055
geom_r00,label_state,6,strict_surround,2,short_1_2,5,5,1.0,0.04181958734989166,0.17661656439304352
geom_r00,label_state,6,strict_surround,5,long_5p,2,2,1.0,0.016558974981307983,0.05919591337442398
geom_r00,label_state,6,strict_surround,2,short_1_2,1,1,1.0,0.018594838678836823,0.1753951609134674
geom_r00,label_state,6,strict_surround,5,long_5p,2,2,1.0,0.08574920892715454,0.06177869811654091
geom_r00,label_state,6,strict_surround,1,short_1_2,3,3,1.0,0.027343763038516045,0.01748802326619625
geom_r00,label_state,6,strict_surround,8,long_5p,0,0,1.0,0.1514170914888382,0.019630681723356247
geom_r00,label_state,6,strict_surround,5,long_5p,2,3,0.0,13.815510749816895,0.11269817501306534
geom_r00,label_state,6,strict_surround,15,long_5p,4,1,0.0,7.246776580810547,0.10482485592365265
geom_r00,label_state,6,strict_surround,2,short_1_2,1,0,0.0,4.318957328796387,0.2684572637081146
geom_r00,label_state,6,strict_surround,2,short_1_2,2,1,0.0,1.3865307569503784,0.1330430805683136
geom_r00,label_state,6,strict_surround,2,short_1_2,4,0,0.0,4.460572242736816,0.17778410017490387
geom_r00,label_state,6,strict_surround,4,mid_3_4,4,0,0.0,4.155023574829102,0.19734182953834534
geom_r00,label_state,6,strict_surround,1,short_1_2,3,5,0.0,13.815510749816895,0.4157135784626007
geom_r00,label_state,6,strict_surround,2,short_1_2,1,1,1.0,0.32240015268325806,0.1750255972146988
geom_r00,label_state,6,strict_surround,13,long_5p,2,4,0.0,4.145777225494385,0.04500293359160423
geom_r00,label_state,6,strict_surround,11,long_5p,4,1,0.0,1.4586657285690308,0.08641499280929565
geom_r00,label_state,6,strict_labelonly,14,long_5p,4,4,1.0,0.25215092301368713,0.02660137042403221
geom_r00,label_state,6,strict_labelonly,16,long_5p,4,4,1.0,0.00017561070853844285,0.06420031934976578
geom_r00,label_state,6,strict_labelonly,10,long_5p,1,1,1.0,0.25978341698646545,0.07706689834594727
geom_r00,label_state,6,strict_labelonly,3,mid_3_4,1,4,0.0,2.9377529621124268,0.1454312652349472
geom_r00,label_state,6,strict_labelonly,1,short_1_2,0,5,0.0,1.8204295635223389,0.20309193432331085
geom_r00,label_state,6,strict_labelonly,8,long_5p,4,4,1.0,0.18806301057338715,0.03966895118355751
geom_r00,label_state,6,strict_labelonly,3,mid_3_4,2,0,0.0,2.475102663040161,0.11800475418567657
geom_r00,label_state,6,strict_labelonly,2,short_1_2,5,5,1.0,0.19622769951820374,0.1545644998550415
geom_r00,label_state,6,strict_labelonly,5,long_5p,2,2,1.0,0.5994628071784973,0.05567137151956558
geom_r00,label_state,6,strict_labelonly,2,short_1_2,1,1,1.0,0.3812287747859955,0.16900549829006195
geom_r00,label_state,6,strict_labelonly,5,long_5p,2,2,1.0,0.24058085680007935,0.06569182872772217
geom_r00,label_state,6,strict_labelonly,1,short_1_2,3,3,1.0,0.1194719672203064,0.01993102952837944
geom_r00,label_state,6,strict_labelonly,8,long_5p,0,4,0.0,2.763090133666992,0.09419291466474533
geom_r00,label_state,6,strict_labelonly,5,long_5p,2,3,0.0,3.771548271179199,0.07907644659280777
geom_r00,label_state,6,strict_labelonly,15,long_5p,4,4,1.0,0.15624675154685974,0.01925235614180565
geom_r00,label_state,6,strict_labelonly,2,short_1_2,1,0,0.0,2.2497432231903076,0.20260503888130188
geom_r00,label_state,6,strict_labelonly,2,short_1_2,2,2,1.0,1.2560793161392212,0.06831635534763336
geom_r00,label_state,6,strict_labelonly,2,short_1_2,4,0,0.0,3.1216814517974854,0.1468559205532074
geom_r00,label_state,6,strict_labelonly,4,mid_3_4,4,2,0.0,1.6500523090362549,0.10452727228403091
geom_r00,label_state,6,strict_labelonly,1,short_1_2,3,1,0.0,6.799574851989746,0.2687583863735199
geom_r00,label_state,6,strict_labelonly,2,short_1_2,1,1,1.0,0.6951560974121094,0.16580553352832794
geom_r00,label_state,6,strict_labelonly,13,long_5p,2,4,0.0,1.2110189199447632,0.04489097744226456
geom_r00,label_state,6,strict_labelonly,11,long_5p,4,4,1.0,0.023686375468969345,0.06089729070663452
geom_r00,label_state,6,strict_prior,14,long_5p,4,4,1.0,0.00021495745750144124,0.02498169057071209
geom_r00,label_state,6,strict_prior,16,long_5p,4,4,1.0,0.00016601271636318415,0.06420015543699265
geom_r00,label_state,6,strict_prior,10,long_5p,1,4,0.0,6.6555256843566895,0.11678486317396164
geom_r00,label_state,6,strict_prior,3,mid_3_4,1,4,0.0,2.707911729812622,0.14271602034568787
geom_r00,label_state,6,strict_prior,1,short_1_2,0,0,1.0,1.0117007493972778,0.1466388702392578
geom_r00,label_state,6,strict_prior,8,long_5p,4,4,1.0,0.26788070797920227,0.040303297340869904
geom_r00,label_state,6,strict_prior,3,mid_3_4,2,0,0.0,1.9595140218734741,0.054718147963285446
geom_r00,label_state,6,strict_prior,2,short_1_2,5,1,0.0,1.003044843673706,0.13097286224365234
geom_r00,label_state,6,strict_prior,5,long_5p,2,2,1.0,0.4201245903968811,0.05554592236876488
geom_r00,label_state,6,strict_prior,2,short_1_2,1,1,1.0,0.6208053827285767,0.14203308522701263
geom_r00,label_state,6,strict_prior,5,long_5p,2,2,1.0,0.17486672103405,0.06380198895931244
geom_r00,label_state,6,strict_prior,1,short_1_2,3,3,1.0,0.18985088169574738,0.023273682221770287
geom_r00,label_state,6,strict_prior,8,long_5p,0,4,0.0,4.214332103729248,0.10034556686878204
geom_r00,label_state,6,strict_prior,5,long_5p,2,3,0.0,9.040975570678711,0.06474801152944565
geom_r00,label_state,6,strict_prior,15,long_5p,4,2,0.0,0.8326590657234192,0.019165044650435448
geom_r00,label_state,6,strict_prior,2,short_1_2,1,0,0.0,2.2457568645477295,0.18812070786952972
geom_r00,label_state,6,strict_prior,2,short_1_2,2,0,0.0,1.9853500127792358,0.09535761922597885
geom_r00,label_state,6,strict_prior,2,short_1_2,4,0,0.0,2.478789806365967,0.15653732419013977
geom_r00,label_state,6,strict_prior,4,mid_3_4,4,4,1.0,0.6725786328315735,0.11736935377120972
geom_r00,label_state,6,strict_prior,1,short_1_2,3,0,0.0,6.174377918243408,0.2998296916484833
geom_r00,label_state,6,strict_prior,2,short_1_2,1,0,0.0,1.4928796291351318,0.18271906673908234
geom_r00,label_state,6,strict_prior,13,long_5p,2,4,0.0,1.4713478088378906,0.04528093710541725
geom_r00,label_state,6,strict_prior,11,long_5p,4,4,1.0,0.002129555679857731,0.06115091219544411
geom_r00,label_state,8,strict_surround,14,long_5p,0,0,1.0,0.0774524062871933,0.03932647779583931
geom_r00,label_state,8,strict_surround,16,long_5p,0,0,1.0,0.03847802057862282,0.03317072242498398
geom_r00,label_state,8,strict_surround,10,long_5p,5,6,0.0,11.92820930480957,0.1231815293431282
geom_r00,label_state,8,strict_surround,3,mid_3_4,2,2,1.0,0.11503259092569351,0.07079451531171799
geom_r00,label_state,8,strict_surround,1,short_1_2,7,3,0.0,0.9712511897087097,0.10398329049348831
geom_r00,label_state,8,strict_surround,8,long_5p,0,5,0.0,4.226992607116699,0.04760565981268883
geom_r00,label_state,8,strict_surround,3,mid_3_4,6,2,0.0,2.9410483837127686,0.06072128191590309
geom_r00,label_state,8,strict_surround,2,short_1_2,4,4,1.0,0.1006472036242485,0.15122464299201965
geom_r00,label_state,8,strict_surround,5,long_5p,5,6,0.0,6.33476448059082,0.05245885252952576
geom_r00,label_state,8,strict_surround,2,short_1_2,1,5,0.0,8.228962898254395,0.20066671073436737
geom_r00,label_state,8,strict_surround,5,long_5p,6,6,1.0,0.14082925021648407,0.061420738697052
geom_r00,label_state,8,strict_surround,1,short_1_2,3,3,1.0,0.0601615309715271,0.032423146069049835
geom_r00,label_state,8,strict_surround,8,long_5p,0,2,0.0,3.8048670291900635,0.03098512627184391
geom_r00,label_state,8,strict_surround,5,long_5p,6,3,0.0,11.796504974365234,0.15003708004951477
geom_r00,label_state,8,strict_surround,15,long_5p,0,6,0.0,4.116223335266113,0.0191142987459898
geom_r00,label_state,8,strict_surround,2,short_1_2,5,7,0.0,11.220330238342285,0.29928654432296753
geom_r00,label_state,8,strict_surround,2,short_1_2,6,6,1.0,0.888043999671936,0.10087502002716064
geom_r00,label_state,8,strict_surround,2,short_1_2,0,4,0.0,5.795269012451172,0.19869568943977356
geom_r00,label_state,8,strict_surround,4,mid_3_4,5,3,0.0,5.20209264755249,0.13150537014007568
geom_r00,label_state,8,strict_surround,1,short_1_2,1,4,0.0,9.615859985351562,0.5388191938400269
geom_r00,label_state,8,strict_surround,2,short_1_2,2,4,0.0,7.601341724395752,0.2657538950443268
geom_r00,label_state,8,strict_surround,13,long_5p,6,0,0.0,7.956306457519531,0.036639075726270676
geom_r00,label_state,8,strict_surround,11,long_5p,0,7,0.0,13.815510749816895,0.10682535171508789
geom_r00,label_state,8,strict_labelonly,14,long_5p,0,0,1.0,0.20577065646648407,0.03600526228547096
geom_r00,label_state,8,strict_labelonly,16,long_5p,0,0,1.0,0.06026952713727951,0.034393683075904846
geom_r00,label_state,8,strict_labelonly,10,long_5p,5,5,1.0,0.1819269061088562,0.1112988069653511
geom_r00,label_state,8,strict_labelonly,3,mid_3_4,2,5,0.0,1.1486541032791138,0.10911139100790024
geom_r00,label_state,8,strict_labelonly,1,short_1_2,7,7,1.0,0.8773884773254395,0.14472244679927826
geom_r00,label_state,8,strict_labelonly,8,long_5p,0,5,0.0,2.7988147735595703,0.04035702720284462
geom_r00,label_state,8,strict_labelonly,3,mid_3_4,6,6,1.0,1.3802255392074585,0.06767567992210388
geom_r00,label_state,8,strict_labelonly,2,short_1_2,4,5,0.0,0.8431220054626465,0.132407084107399
geom_r00,label_state,8,strict_labelonly,5,long_5p,5,5,1.0,0.5451277494430542,0.04045245796442032
geom_r00,label_state,8,strict_labelonly,2,short_1_2,1,5,0.0,2.5177459716796875,0.20077820122241974
geom_r00,label_state,8,strict_labelonly,5,long_5p,6,6,1.0,0.6294877529144287,0.0646175816655159
geom_r00,label_state,8,strict_labelonly,1,short_1_2,3,3,1.0,0.21000514924526215,0.04091881960630417
geom_r00,label_state,8,strict_labelonly,8,long_5p,0,0,1.0,0.3197360038757324,0.0704260915517807
geom_r00,label_state,8,strict_labelonly,5,long_5p,6,3,0.0,5.478697776794434,0.11674690246582031
geom_r00,label_state,8,strict_labelonly,15,long_5p,0,0,1.0,0.02636064402759075,0.05360548570752144
geom_r00,label_state,8,strict_labelonly,2,short_1_2,5,7,0.0,2.664604425430298,0.1965794414281845
geom_r00,label_state,8,strict_labelonly,2,short_1_2,6,1,0.0,2.509945869445801,0.07852069288492203
