row_id,subject_id,lifelog_date,regime,target,action,direction,strength,base_subject_prior,candidate_hint_p,candidate_delta,nearest_label_days,coverage_anomaly_score,s4_context_token_count,reason
26,id01,2024-09-14,tail,S4,FREEZE,HOLD,0.0,0.4878,0.4878,0.0,14,0.7399,0,no strong S4 context event
27,id02,2024-08-25,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,1,0.9365,0,Q1 signal unreliable; avoid coverage-driven movement
27,id02,2024-08-25,hole,Q2,MOVE,UP,0.9,0.6667,0.8123,0.1457,1,0.9365,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
27,id02,2024-08-25,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,1,0.9365,0,near Q3 neighbor exists but evidence is not clean
27,id02,2024-08-25,hole,S1,TINY_MOVE,HOLD,0.12,0.875,0.885,0.01,1,0.9365,0,very close S1 neighbors agree; tiny only
27,id02,2024-08-25,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.9365,0,S2 is subject/static dominated; day-level features are brittle
27,id02,2024-08-25,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,1,0.9365,0,S3 is subject/static dominated; day-level features are brittle
27,id02,2024-08-25,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,1,0.9365,0,no strong S4 context event
28,id02,2024-08-26,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,2,0.387,0,Q1 signal unreliable; avoid coverage-driven movement
28,id02,2024-08-26,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,2,0.387,0,hole row with close labeled neighbor; prev/next Q2 agree
28,id02,2024-08-26,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,2,0.387,0,near Q3 neighbor exists but evidence is not clean
28,id02,2024-08-26,hole,S1,TINY_MOVE,HOLD,0.12,0.875,0.885,0.01,2,0.387,0,very close S1 neighbors agree; tiny only
28,id02,2024-08-26,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.387,0,S2 is subject/static dominated; day-level features are brittle
28,id02,2024-08-26,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,2,0.387,0,S3 is subject/static dominated; day-level features are brittle
28,id02,2024-08-26,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,2,0.387,0,no strong S4 context event
29,id02,2024-08-27,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,3,0.5765,0,Q1 signal unreliable; avoid coverage-driven movement
29,id02,2024-08-27,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,3,0.5765,0,hole row with close labeled neighbor; prev/next Q2 agree
29,id02,2024-08-27,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,3,0.5765,0,near Q3 neighbor exists but evidence is not clean
29,id02,2024-08-27,hole,S1,TINY_MOVE,HOLD,0.12,0.875,0.885,0.01,3,0.5765,0,very close S1 neighbors agree; tiny only
29,id02,2024-08-27,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,0.5765,0,S2 is subject/static dominated; day-level features are brittle
29,id02,2024-08-27,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,3,0.5765,0,S3 is subject/static dominated; day-level features are brittle
29,id02,2024-08-27,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,3,0.5765,0,no strong S4 context event
30,id02,2024-08-28,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,4,0.5218,0,Q1 signal unreliable; avoid coverage-driven movement
30,id02,2024-08-28,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,4,0.5218,0,hole row with close labeled neighbor; prev/next Q2 agree
30,id02,2024-08-28,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,4,0.5218,0,near Q3 neighbor exists but evidence is not clean
30,id02,2024-08-28,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,4,0.5218,0,S1 mostly subject/static; keep stable
30,id02,2024-08-28,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,4,0.5218,0,S2 is subject/static dominated; day-level features are brittle
30,id02,2024-08-28,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,4,0.5218,0,S3 is subject/static dominated; day-level features are brittle
30,id02,2024-08-28,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,4,0.5218,0,no strong S4 context event
31,id02,2024-08-29,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,5,0.9164,0,Q1 signal unreliable; avoid coverage-driven movement
31,id02,2024-08-29,hole,Q2,MOVE,UP,0.9,0.6667,0.8123,0.1457,5,0.9164,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
31,id02,2024-08-29,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,5,0.9164,0,near Q3 neighbor exists but evidence is not clean
31,id02,2024-08-29,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,5,0.9164,0,S1 mostly subject/static; keep stable
31,id02,2024-08-29,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,5,0.9164,0,S2 is subject/static dominated; day-level features are brittle
31,id02,2024-08-29,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,5,0.9164,0,S3 is subject/static dominated; day-level features are brittle
31,id02,2024-08-29,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,5,0.9164,0,no strong S4 context event
32,id02,2024-08-30,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,6,0.6978,0,Q1 signal unreliable; avoid coverage-driven movement
32,id02,2024-08-30,hole,Q2,MOVE,UP,0.9,0.6667,0.8123,0.1457,6,0.6978,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
32,id02,2024-08-30,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,6,0.6978,0,near Q3 neighbor exists but evidence is not clean
32,id02,2024-08-30,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,6,0.6978,0,S1 mostly subject/static; keep stable
32,id02,2024-08-30,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,6,0.6978,0,S2 is subject/static dominated; day-level features are brittle
32,id02,2024-08-30,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,6,0.6978,0,S3 is subject/static dominated; day-level features are brittle
32,id02,2024-08-30,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,6,0.6978,0,no strong S4 context event
33,id02,2024-08-31,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,7,0.9556,0,Q1 signal unreliable; avoid coverage-driven movement
33,id02,2024-08-31,hole,Q2,MOVE,UP,0.9,0.6667,0.8123,0.1457,7,0.9556,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
33,id02,2024-08-31,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,7,0.9556,0,near Q3 neighbor exists but evidence is not clean
33,id02,2024-08-31,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,7,0.9556,0,S1 mostly subject/static; keep stable
33,id02,2024-08-31,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,7,0.9556,0,S2 is subject/static dominated; day-level features are brittle
33,id02,2024-08-31,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,7,0.9556,0,S3 is subject/static dominated; day-level features are brittle
33,id02,2024-08-31,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,7,0.9556,0,no strong S4 context event
34,id02,2024-09-01,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,8,0.8256,0,Q1 signal unreliable; avoid coverage-driven movement
34,id02,2024-09-01,hole,Q2,TINY_MOVE,UP,0.45,0.6667,0.8123,0.1457,8,0.8256,0,prev/next Q2 agree; coverage/deviation anomaly present
34,id02,2024-09-01,hole,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,8,0.8256,0,no clean Q3 neighbor grammar
34,id02,2024-09-01,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,8,0.8256,0,S1 mostly subject/static; keep stable
34,id02,2024-09-01,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,8,0.8256,0,S2 is subject/static dominated; day-level features are brittle
34,id02,2024-09-01,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,8,0.8256,0,S3 is subject/static dominated; day-level features are brittle
34,id02,2024-09-01,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,8,0.8256,0,no strong S4 context event
35,id02,2024-09-02,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,8,0.5637,0,Q1 signal unreliable; avoid coverage-driven movement
35,id02,2024-09-02,hole,Q2,FREEZE,UP,0.25,0.6667,0.7833,0.1167,8,0.5637,0,prev/next Q2 agree
35,id02,2024-09-02,hole,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,8,0.5637,0,no clean Q3 neighbor grammar
35,id02,2024-09-02,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,8,0.5637,0,S1 mostly subject/static; keep stable
35,id02,2024-09-02,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,8,0.5637,0,S2 is subject/static dominated; day-level features are brittle
35,id02,2024-09-02,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,8,0.5637,0,S3 is subject/static dominated; day-level features are brittle
35,id02,2024-09-02,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,8,0.5637,0,no strong S4 context event
36,id02,2024-09-03,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,7,0.4803,0,Q1 signal unreliable; avoid coverage-driven movement
36,id02,2024-09-03,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,7,0.4803,0,hole row with close labeled neighbor; prev/next Q2 agree
36,id02,2024-09-03,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,7,0.4803,0,near Q3 neighbor exists but evidence is not clean
36,id02,2024-09-03,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,7,0.4803,0,S1 mostly subject/static; keep stable
36,id02,2024-09-03,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,7,0.4803,0,S2 is subject/static dominated; day-level features are brittle
36,id02,2024-09-03,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,7,0.4803,0,S3 is subject/static dominated; day-level features are brittle
36,id02,2024-09-03,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,7,0.4803,0,no strong S4 context event
37,id02,2024-09-04,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,6,0.3871,0,Q1 signal unreliable; avoid coverage-driven movement
37,id02,2024-09-04,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,6,0.3871,0,hole row with close labeled neighbor; prev/next Q2 agree
37,id02,2024-09-04,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,6,0.3871,0,near Q3 neighbor exists but evidence is not clean
37,id02,2024-09-04,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,6,0.3871,0,S1 mostly subject/static; keep stable
37,id02,2024-09-04,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,6,0.3871,0,S2 is subject/static dominated; day-level features are brittle
37,id02,2024-09-04,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,6,0.3871,0,S3 is subject/static dominated; day-level features are brittle
37,id02,2024-09-04,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,6,0.3871,0,no strong S4 context event
38,id02,2024-09-05,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,5,0.6712,0,Q1 signal unreliable; avoid coverage-driven movement
38,id02,2024-09-05,hole,Q2,MOVE,UP,0.9,0.6667,0.8123,0.1457,5,0.6712,0,hole row with close labeled neighbor; prev/next Q2 agree; coverage/deviation anomaly present
38,id02,2024-09-05,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,5,0.6712,0,near Q3 neighbor exists but evidence is not clean
38,id02,2024-09-05,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,5,0.6712,0,S1 mostly subject/static; keep stable
38,id02,2024-09-05,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,5,0.6712,0,S2 is subject/static dominated; day-level features are brittle
38,id02,2024-09-05,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,5,0.6712,0,S3 is subject/static dominated; day-level features are brittle
38,id02,2024-09-05,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,5,0.6712,0,no strong S4 context event
39,id02,2024-09-06,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,4,0.3479,0,Q1 signal unreliable; avoid coverage-driven movement
39,id02,2024-09-06,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,4,0.3479,0,hole row with close labeled neighbor; prev/next Q2 agree
39,id02,2024-09-06,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,4,0.3479,0,near Q3 neighbor exists but evidence is not clean
39,id02,2024-09-06,hole,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,4,0.3479,0,S1 mostly subject/static; keep stable
39,id02,2024-09-06,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,4,0.3479,0,S2 is subject/static dominated; day-level features are brittle
39,id02,2024-09-06,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,4,0.3479,0,S3 is subject/static dominated; day-level features are brittle
39,id02,2024-09-06,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,4,0.3479,0,no strong S4 context event
40,id02,2024-09-07,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,3,0.5192,0,Q1 signal unreliable; avoid coverage-driven movement
40,id02,2024-09-07,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,3,0.5192,0,hole row with close labeled neighbor; prev/next Q2 agree
40,id02,2024-09-07,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,3,0.5192,0,near Q3 neighbor exists but evidence is not clean
40,id02,2024-09-07,hole,S1,TINY_MOVE,HOLD,0.12,0.875,0.885,0.01,3,0.5192,0,very close S1 neighbors agree; tiny only
40,id02,2024-09-07,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,0.5192,0,S2 is subject/static dominated; day-level features are brittle
40,id02,2024-09-07,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,3,0.5192,0,S3 is subject/static dominated; day-level features are brittle
40,id02,2024-09-07,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,3,0.5192,0,no strong S4 context event
41,id02,2024-09-08,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,2,0.435,0,Q1 signal unreliable; avoid coverage-driven movement
41,id02,2024-09-08,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,2,0.435,0,hole row with close labeled neighbor; prev/next Q2 agree
41,id02,2024-09-08,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,2,0.435,0,near Q3 neighbor exists but evidence is not clean
41,id02,2024-09-08,hole,S1,TINY_MOVE,HOLD,0.12,0.875,0.885,0.01,2,0.435,0,very close S1 neighbors agree; tiny only
41,id02,2024-09-08,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,0.435,0,S2 is subject/static dominated; day-level features are brittle
41,id02,2024-09-08,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,2,0.435,0,S3 is subject/static dominated; day-level features are brittle
41,id02,2024-09-08,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,2,0.435,0,no strong S4 context event
42,id02,2024-09-09,hole,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,1,0.3489,0,Q1 signal unreliable; avoid coverage-driven movement
42,id02,2024-09-09,hole,Q2,MOVE,UP,0.7,0.6667,0.7833,0.1167,1,0.3489,0,hole row with close labeled neighbor; prev/next Q2 agree
42,id02,2024-09-09,hole,Q3,TINY_MOVE,DOWN,0.25,0.7292,0.6833,-0.0458,1,0.3489,0,near Q3 neighbor exists but evidence is not clean
42,id02,2024-09-09,hole,S1,TINY_MOVE,HOLD,0.12,0.875,0.885,0.01,1,0.3489,0,very close S1 neighbors agree; tiny only
42,id02,2024-09-09,hole,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.3489,0,S2 is subject/static dominated; day-level features are brittle
42,id02,2024-09-09,hole,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,1,0.3489,0,S3 is subject/static dominated; day-level features are brittle
42,id02,2024-09-09,hole,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,1,0.3489,0,no strong S4 context event
43,id02,2024-09-28,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,1,0.5983,0,Q1 signal unreliable; avoid coverage-driven movement
43,id02,2024-09-28,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,1,0.5983,0,
43,id02,2024-09-28,tail,Q3,TINY_MOVE,UP,0.25,0.7292,0.7833,0.0542,1,0.5983,0,near Q3 neighbor exists but evidence is not clean
43,id02,2024-09-28,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,1,0.5983,0,S1 mostly subject/static; keep stable
43,id02,2024-09-28,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,1,0.5983,0,S2 is subject/static dominated; day-level features are brittle
43,id02,2024-09-28,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,1,0.5983,0,S3 is subject/static dominated; day-level features are brittle
43,id02,2024-09-28,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,1,0.5983,0,no strong S4 context event
44,id02,2024-09-29,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,2,1.0295,0,Q1 signal unreliable; avoid coverage-driven movement
44,id02,2024-09-29,tail,Q2,FREEZE,UP,0.2,0.6667,0.8123,0.1457,2,1.0295,0,coverage/deviation anomaly present
44,id02,2024-09-29,tail,Q3,TINY_MOVE,UP,0.25,0.7292,0.7833,0.0542,2,1.0295,0,near Q3 neighbor exists but evidence is not clean
44,id02,2024-09-29,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,2,1.0295,0,S1 mostly subject/static; keep stable
44,id02,2024-09-29,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,2,1.0295,0,S2 is subject/static dominated; day-level features are brittle
44,id02,2024-09-29,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,2,1.0295,0,S3 is subject/static dominated; day-level features are brittle
44,id02,2024-09-29,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,2,1.0295,0,no strong S4 context event
45,id02,2024-09-30,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,3,0.4316,0,Q1 signal unreliable; avoid coverage-driven movement
45,id02,2024-09-30,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,3,0.4316,0,
45,id02,2024-09-30,tail,Q3,TINY_MOVE,UP,0.25,0.7292,0.7833,0.0542,3,0.4316,0,near Q3 neighbor exists but evidence is not clean
45,id02,2024-09-30,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,3,0.4316,0,S1 mostly subject/static; keep stable
45,id02,2024-09-30,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,3,0.4316,0,S2 is subject/static dominated; day-level features are brittle
45,id02,2024-09-30,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,3,0.4316,0,S3 is subject/static dominated; day-level features are brittle
45,id02,2024-09-30,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,3,0.4316,0,no strong S4 context event
46,id02,2024-10-02,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,5,0.5357,0,Q1 signal unreliable; avoid coverage-driven movement
46,id02,2024-10-02,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,5,0.5357,0,
46,id02,2024-10-02,tail,Q3,TINY_MOVE,UP,0.25,0.7292,0.7833,0.0542,5,0.5357,0,near Q3 neighbor exists but evidence is not clean
46,id02,2024-10-02,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,5,0.5357,0,S1 mostly subject/static; keep stable
46,id02,2024-10-02,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,5,0.5357,0,S2 is subject/static dominated; day-level features are brittle
46,id02,2024-10-02,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,5,0.5357,0,S3 is subject/static dominated; day-level features are brittle
46,id02,2024-10-02,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,5,0.5357,0,no strong S4 context event
47,id02,2024-10-03,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,6,0.483,0,Q1 signal unreliable; avoid coverage-driven movement
47,id02,2024-10-03,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,6,0.483,0,
47,id02,2024-10-03,tail,Q3,TINY_MOVE,UP,0.25,0.7292,0.7833,0.0542,6,0.483,0,near Q3 neighbor exists but evidence is not clean
47,id02,2024-10-03,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,6,0.483,0,S1 mostly subject/static; keep stable
47,id02,2024-10-03,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,6,0.483,0,S2 is subject/static dominated; day-level features are brittle
47,id02,2024-10-03,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,6,0.483,0,S3 is subject/static dominated; day-level features are brittle
47,id02,2024-10-03,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,6,0.483,0,no strong S4 context event
48,id02,2024-10-04,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,7,0.4166,0,Q1 signal unreliable; avoid coverage-driven movement
48,id02,2024-10-04,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,7,0.4166,0,
48,id02,2024-10-04,tail,Q3,TINY_MOVE,UP,0.25,0.7292,0.7833,0.0542,7,0.4166,0,near Q3 neighbor exists but evidence is not clean
48,id02,2024-10-04,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,7,0.4166,0,S1 mostly subject/static; keep stable
48,id02,2024-10-04,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,7,0.4166,0,S2 is subject/static dominated; day-level features are brittle
48,id02,2024-10-04,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,7,0.4166,0,S3 is subject/static dominated; day-level features are brittle
48,id02,2024-10-04,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,7,0.4166,0,no strong S4 context event
49,id02,2024-10-05,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,8,0.5081,0,Q1 signal unreliable; avoid coverage-driven movement
49,id02,2024-10-05,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,8,0.5081,0,
49,id02,2024-10-05,tail,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,8,0.5081,0,no clean Q3 neighbor grammar
49,id02,2024-10-05,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,8,0.5081,0,S1 mostly subject/static; keep stable
49,id02,2024-10-05,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,8,0.5081,0,S2 is subject/static dominated; day-level features are brittle
49,id02,2024-10-05,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,8,0.5081,0,S3 is subject/static dominated; day-level features are brittle
49,id02,2024-10-05,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,8,0.5081,0,no strong S4 context event
50,id02,2024-10-06,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,9,0.4149,0,Q1 signal unreliable; avoid coverage-driven movement
50,id02,2024-10-06,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,9,0.4149,0,
50,id02,2024-10-06,tail,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,9,0.4149,0,no clean Q3 neighbor grammar
50,id02,2024-10-06,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,9,0.4149,0,S1 mostly subject/static; keep stable
50,id02,2024-10-06,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,9,0.4149,0,S2 is subject/static dominated; day-level features are brittle
50,id02,2024-10-06,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,9,0.4149,0,S3 is subject/static dominated; day-level features are brittle
50,id02,2024-10-06,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,9,0.4149,0,no strong S4 context event
51,id02,2024-10-07,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,10,0.7316,0,Q1 signal unreliable; avoid coverage-driven movement
51,id02,2024-10-07,tail,Q2,FREEZE,UP,0.2,0.6667,0.8123,0.1457,10,0.7316,0,coverage/deviation anomaly present
51,id02,2024-10-07,tail,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,10,0.7316,0,no clean Q3 neighbor grammar
51,id02,2024-10-07,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,10,0.7316,0,S1 mostly subject/static; keep stable
51,id02,2024-10-07,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,10,0.7316,0,S2 is subject/static dominated; day-level features are brittle
51,id02,2024-10-07,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,10,0.7316,0,S3 is subject/static dominated; day-level features are brittle
51,id02,2024-10-07,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,10,0.7316,0,no strong S4 context event
52,id02,2024-10-08,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,11,0.4452,0,Q1 signal unreliable; avoid coverage-driven movement
52,id02,2024-10-08,tail,Q2,FREEZE,UP,0.0,0.6667,0.7833,0.1167,11,0.4452,0,
52,id02,2024-10-08,tail,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,11,0.4452,0,no clean Q3 neighbor grammar
52,id02,2024-10-08,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,11,0.4452,0,S1 mostly subject/static; keep stable
52,id02,2024-10-08,tail,S2,FREEZE,HOLD,0.0,0.9167,0.9167,0.0,11,0.4452,0,S2 is subject/static dominated; day-level features are brittle
52,id02,2024-10-08,tail,S3,FREEZE,HOLD,0.0,0.8958,0.8958,0.0,11,0.4452,0,S3 is subject/static dominated; day-level features are brittle
52,id02,2024-10-08,tail,S4,FREEZE,HOLD,0.0,0.75,0.75,0.0,11,0.4452,0,no strong S4 context event
53,id02,2024-10-09,tail,Q1,FREEZE,HOLD,0.0,0.5417,0.5417,0.0,12,1.7225,0,Q1 signal unreliable; avoid coverage-driven movement
53,id02,2024-10-09,tail,Q2,FREEZE,UP,0.2,0.6667,0.8123,0.1457,12,1.7225,0,coverage/deviation anomaly present
53,id02,2024-10-09,tail,Q3,FREEZE,HOLD,0.0,0.7292,0.7292,0.0,12,1.7225,0,no clean Q3 neighbor grammar
53,id02,2024-10-09,tail,S1,FREEZE,HOLD,0.0,0.875,0.875,0.0,12,1.7225,0,S1 mostly subject/static; keep stable
