cell_key,row,subject_id,target,expert,expert_family,expert_pred,selection_score,true_gain,model_name,feature_view,row_episode_score,row_episode_route,row_episode_route_family,expert_matches_row_episode_route,family_matches_row_episode,law_name
83:S1,83,id02,S1,global_prior,prior,0.6742596810933941,-0.006872959291534433,-0.18088939500447448,episode_tree_depth2_leaf18,route_law_no_episode,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
83:S2,83,id02,S2,global_prior,prior,0.642369020501139,-0.006872959291534433,-0.28070914056914886,episode_tree_depth2_leaf18,route_law_no_episode,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
83:S3,83,id02,S3,global_prior,prior,0.6605922551252847,-0.006872959291534433,-0.242285491184203,episode_tree_depth2_leaf18,route_law_no_episode,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
83:S4,83,id02,S4,global_prior,prior,0.5558086560364465,-0.006872959291534433,-0.2830382999753409,episode_tree_depth2_leaf18,route_law_no_episode,0.0529508090514914,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
84:Q1,84,id02,Q1,global_prior,prior,0.4920273348519362,-0.006872959291534433,0.043933054070876,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
84:Q2,84,id02,Q2,global_prior,prior,0.5580865603644647,-0.006872959291534433,-0.052528005775548725,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
84:Q3,84,id02,Q3,global_prior,prior,0.5968109339407744,-0.006872959291534433,-0.1915044116580285,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
84:S1,84,id02,S1,global_prior,prior,0.6742596810933941,-0.006872959291534433,-0.131972586096066,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
84:S2,84,id02,S2,global_prior,prior,0.642369020501139,-0.006872959291534433,-0.23429936314617417,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
84:S3,84,id02,S3,global_prior,prior,0.6605922551252847,-0.006872959291534433,-0.28709219673856934,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
84:S4,84,id02,S4,global_prior,prior,0.5558086560364465,-0.006872959291534433,-0.22933159412972604,episode_tree_depth2_leaf18,route_law_no_episode,0.031954308987981496,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
85:Q1,85,id02,Q1,global_prior,prior,0.4920273348519362,-0.006872959291534433,0.12660012207205829,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
85:Q2,85,id02,Q2,global_prior,prior,0.5580865603644647,-0.006872959291534433,0.009971132725378862,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
85:Q3,85,id02,Q3,global_prior,prior,0.5968109339407744,-0.006872959291534433,0.32925843481712647,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
85:S1,85,id02,S1,global_prior,prior,0.6742596810933941,-0.006872959291534433,-0.18088939500447448,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
85:S2,85,id02,S2,global_prior,prior,0.642369020501139,-0.006872959291534433,-0.3104940093399945,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
85:S3,85,id02,S3,global_prior,prior,0.6605922551252847,-0.006872959291534433,-0.34387284235554366,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
85:S4,85,id02,S4,global_prior,prior,0.5558086560364465,-0.006872959291534433,-0.2830382999753409,episode_tree_depth2_leaf18,route_law_no_episode,0.028067212022379488,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:Q1,86,id02,Q1,global_prior,prior,0.4920273348519362,-0.006872959291534433,0.12660012207205829,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:Q2,86,id02,Q2,global_prior,prior,0.5580865603644647,-0.006872959291534433,0.03979735511866955,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:Q3,86,id02,Q3,global_prior,prior,0.5968109339407744,-0.006872959291534433,0.32925843481712647,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:S1,86,id02,S1,global_prior,prior,0.6742596810933941,-0.006872959291534433,-0.16484820226883,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:S2,86,id02,S2,global_prior,prior,0.642369020501139,-0.006872959291534433,-0.3104940093399945,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:S3,86,id02,S3,global_prior,prior,0.6605922551252847,-0.006872959291534433,1.811828390949747,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
86:S4,86,id02,S4,global_prior,prior,0.5558086560364465,-0.006872959291534433,-0.2830382999753409,episode_tree_depth2_leaf18,route_law_no_episode,0.04047572729905625,subject_prior,prior_reset,0.0,1.0,route_law_no_episode__episode_tree_depth2_leaf18
87:Q1,87,id02,Q1,global_prior,prior,0.4920273348519362,-0.006872959291534433,-0.06813130591804195,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
87:Q2,87,id02,Q2,global_prior,prior,0.5580865603644647,-0.006872959291534433,-0.1011616078850619,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
87:Q3,87,id02,Q3,global_prior,prior,0.5968109339407744,-0.006872959291534433,0.12908397223150792,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
87:S1,87,id02,S1,global_prior,prior,0.6742596810933941,-0.006872959291534433,-0.18088939500447448,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
87:S2,87,id02,S2,global_prior,prior,0.642369020501139,-0.006872959291534433,-0.3104940093399945,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
87:S3,87,id02,S3,global_prior,prior,0.6605922551252847,-0.006872959291534433,-0.30159246168513143,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
87:S4,87,id02,S4,global_prior,prior,0.5558086560364465,-0.006872959291534433,0.4787124240255597,episode_tree_depth2_leaf18,route_law_no_episode,0.02592228369670712,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:Q1,88,id02,Q1,global_prior,prior,0.4920273348519362,-0.006872959291534433,-0.043418534789933294,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:Q2,88,id02,Q2,global_prior,prior,0.5580865603644647,-0.006872959291534433,0.03896905149675334,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:Q3,88,id02,Q3,global_prior,prior,0.5968109339407744,-0.006872959291534433,-0.1915044116580285,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:S1,88,id02,S1,global_prior,prior,0.6742596810933941,-0.006872959291534433,-0.14854548886615626,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:S2,88,id02,S2,global_prior,prior,0.642369020501139,-0.006872959291534433,-0.28070914056914886,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:S3,88,id02,S3,global_prior,prior,0.6605922551252847,-0.006872959291534433,-0.3299770649221213,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
88:S4,88,id02,S4,global_prior,prior,0.5558086560364465,-0.006872959291534433,0.4330536607046903,episode_tree_depth2_leaf18,route_law_no_episode,0.044740963677326356,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:Q1,114,id03,Q1,subject_prior,prior,0.84,-0.007296940766959511,0.08626953719299715,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:Q2,114,id03,Q2,global_prior,prior,0.5542986425339367,-0.007296940766959511,-0.23460046831395537,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:Q3,114,id03,Q3,global_prior,prior,0.5995475113122172,-0.007296940766959511,-0.1561288528724602,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:S1,114,id03,S1,global_prior,prior,0.6787330316742082,-0.007296940766959511,-0.1481818815310068,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:S2,114,id03,S2,global_prior,prior,0.6538461538461539,-0.007296940766959511,0.20945614016609326,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:S3,114,id03,S3,global_prior,prior,0.665158371040724,-0.007296940766959511,-0.4100517419999832,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
114:S4,114,id03,S4,subject_prior,prior,0.16,-0.007296940766959511,0.1030955090269742,episode_tree_depth2_leaf18,route_law_no_episode,-0.0014301330884555537,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:Q1,115,id03,Q1,global_prior,prior,0.48868778280542985,-0.007296940766959511,-0.45540855005575825,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:Q2,115,id03,Q2,global_prior,prior,0.5542986425339367,-0.007296940766959511,-0.21608523048417783,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:Q3,115,id03,Q3,global_prior,prior,0.5995475113122172,-0.007296940766959511,0.3356048163288262,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:S1,115,id03,S1,global_prior,prior,0.6787330316742082,-0.007296940766959511,-0.1481818815310068,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:S2,115,id03,S2,global_prior,prior,0.6538461538461539,-0.007296940766959511,-0.35853987054824465,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:S3,115,id03,S3,global_prior,prior,0.665158371040724,-0.007296940766959511,0.3756544199045343,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
115:S4,115,id03,S4,subject_prior,prior,0.16,-0.007296940766959511,0.12020944639922546,episode_tree_depth2_leaf18,route_law_no_episode,0.002745109669128453,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:Q1,116,id03,Q1,global_prior,prior,0.48868778280542985,-0.007296940766959511,-0.42146864084952995,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:Q2,116,id03,Q2,global_prior,prior,0.5542986425339367,-0.007296940766959511,-0.1972207012423739,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:Q3,116,id03,Q3,global_prior,prior,0.5995475113122172,-0.007296940766959511,0.29167388710309916,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:S1,116,id03,S1,global_prior,prior,0.6787330316742082,-0.007296940766959511,-0.1481818815310068,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:S2,116,id03,S2,global_prior,prior,0.6538461538461539,-0.007296940766959511,-0.305241288823883,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:S3,116,id03,S3,global_prior,prior,0.665158371040724,-0.007296940766959511,0.3756544199045343,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
116:S4,116,id03,S4,subject_prior,prior,0.16,-0.007296940766959511,0.1030955090269742,episode_tree_depth2_leaf18,route_law_no_episode,-0.012187328628511324,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:Q1,117,id03,Q1,global_prior,prior,0.48868778280542985,-0.007296940766959511,-0.38633622205134394,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:Q2,117,id03,Q2,global_prior,prior,0.5542986425339367,-0.007296940766959511,-0.2527791147409891,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:Q3,117,id03,Q3,global_prior,prior,0.5995475113122172,-0.007296940766959511,0.38155470652068224,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:S1,117,id03,S1,global_prior,prior,0.6787330316742082,-0.007296940766959511,-0.08061397304182855,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:S2,117,id03,S2,global_prior,prior,0.6538461538461539,-0.007296940766959511,-0.35853987054824465,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:S3,117,id03,S3,global_prior,prior,0.665158371040724,-0.007296940766959511,-0.4597582741822237,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
117:S4,117,id03,S4,subject_prior,prior,0.16,-0.007296940766959511,0.15534186519741147,episode_tree_depth2_leaf18,route_law_no_episode,0.0018507583678408733,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
118:Q1,118,id03,Q1,subject_prior,prior,0.84,-0.007296940766959511,0.10309550902697404,episode_tree_depth2_leaf18,route_law_no_episode,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
118:Q2,118,id03,Q2,global_prior,prior,0.5542986425339367,-0.007296940766959511,-0.2706331894775858,episode_tree_depth2_leaf18,route_law_no_episode,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
118:Q3,118,id03,Q3,global_prior,prior,0.5995475113122172,-0.007296940766959511,-0.20970246423476224,episode_tree_depth2_leaf18,route_law_no_episode,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
118:S1,118,id03,S1,global_prior,prior,0.6787330316742082,-0.007296940766959511,-0.1481818815310068,episode_tree_depth2_leaf18,route_law_no_episode,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
118:S2,118,id03,S2,global_prior,prior,0.6538461538461539,-0.007296940766959511,-0.27748742604171195,episode_tree_depth2_leaf18,route_law_no_episode,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
118:S3,118,id03,S3,global_prior,prior,0.665158371040724,-0.007296940766959511,-0.4100517419999832,episode_tree_depth2_leaf18,route_law_no_episode,-0.018176588871013328,core_knn_blend,core_reset,0.0,0.0,route_law_no_episode__episode_tree_depth2_leaf18
